Date,Month,Season,RaceNo,RaceClass,Venue,Track,Course,Going,Distance,FieldSize,FieldSizeBucket,Horse,HorseID,Jockey,Trainer,Draw,DrawBand,DrawBucket,ActualWt,WtBucket,HorseWt,Odds,OddsBucket,Rank,Win,Place
2025-09-07,2025-09,25/26,4,Class 4,沙田,Turf,蓮花山讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,慣勝金帥(K412),K412,奧爾民,蔡約翰,4,Inside,4-6,127,Med-Heavy (127-130),1142,111.0,Outsider (50+),13,0,0
2025-09-07,2025-09,25/26,4,Class 4,沙田,Turf,蓮花山讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,馬主精英(K437),K437,董明朗,蘇偉賢,10,Outside,10+,128,Med-Heavy (127-130),1119,52.0,Outsider (50+),10,0,0
2025-09-07,2025-09,25/26,6,Class 4,沙田,Turf,馬鞍山讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,同有運(H349),H349,奧爾民,伍鵬志,10,Outside,10+,129,Med-Heavy (127-130),1082,149.0,Outsider (50+),4,0,0
2025-09-07,2025-09,25/26,7,Class 4,沙田,Turf,馬鞍山讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,凱旋王者(K240),K240,梁家俊,羅富全,8,Middle,7-9,130,Med-Heavy (127-130),1135,87.0,Outsider (50+),2,0,1
2025-09-14,2025-09,25/26,6,Class 4,沙田,Turf,東華三院挑戰盃（讓賽）,第四班 - 1200米 - (60-40),1200,14,large14+,一世美麗(K489),K489,田泰安,蔡約翰,12,Outside,10+,132,Heavy (131+),1229,23.0,Longshot (20-50),5,0,0
2025-09-14,2025-09,25/26,7,Class 3,沙田,Turf,美東讓賽,第三班 - 1000米 - (80-60),1000,11,small<=11,顏色勇士(K366),K366,班德禮,沈集成,11,Outside,10+,122,Medium (121-126),1170,101.0,Outsider (50+),10,0,0
2025-09-14,2025-09,25/26,8,Class 4,沙田,Turf,樂華讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,有情有義(K416),K416,董明朗,蘇偉賢,6,Middle,4-6,131,Heavy (131+),1142,33.0,Longshot (20-50),3,0,1
2025-09-14,2025-09,25/26,9,Class 3,沙田,AWT,愛東讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,金蘭兄弟(K510),K510,巴度,黎昭昇,12,Outside,10+,120,Med-Light (116-120),1089,74.0,Outsider (50+),12,0,0
2025-09-21,2025-09,25/26,2,Class 4,沙田,Turf,三聖讓賽,第四班（條件限制） - 1200米 - (60-40),1200,11,small<=11,靖哥哥(K503),K503,周俊樂,葉楚航,4,Middle,4-6,124,Medium (121-126),1074,36.0,Longshot (20-50),9,0,0
2025-09-21,2025-09,25/26,3,Class 4,沙田,Turf,二澳讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,洪才(K487),K487,布文,蘇偉賢,10,Outside,10+,128,Med-Heavy (127-130),1045,12.0,Mid (10-20),3,0,1
2025-09-21,2025-09,25/26,6,Class 3,沙田,Turf,畢馬威八十周年盃（讓賽）,第三班 - 1200米 - (80-60),1200,12,med12-13,勝於藍(K476),K476,何澤堯,伍鵬志,12,Outside,10+,128,Med-Heavy (127-130),1230,19.0,Mid (10-20),10,0,0
2025-09-28,2025-09,25/26,2,Class 4,沙田,Turf,鸚鵡讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,旺旺昇叻(K070),K070,艾兆禮,廖康銘,4,Inside,4-6,127,Med-Heavy (127-130),1058,25.0,Longshot (20-50),11,0,0
2025-09-28,2025-09,25/26,2,Class 4,沙田,Turf,鸚鵡讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,小魔怪(K391),K391,周俊樂,巫偉傑,6,Middle,4-6,125,Medium (121-126),1158,55.0,Outsider (50+),4,0,0
2025-09-28,2025-09,25/26,5,Class 4,沙田,Turf,伯勞讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,砂漿麒星(K333),K333,周俊樂,伍鵬志,10,Outside,10+,126,Medium (121-126),1090,143.0,Outsider (50+),11,0,0
2025-09-28,2025-09,25/26,5,Class 4,沙田,Turf,伯勞讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,包裝戰將(K442),K442,潘頓,呂健威,6,Middle,4-6,128,Med-Heavy (127-130),1213,1.5,Hot Fav (<3),1,1,1
2025-09-28,2025-09,25/26,7,Class 3,沙田,Turf,杜鵑讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,久久為昇(K516),K516,潘明輝,賀賢,11,Outside,10+,125,Medium (121-126),1043,45.0,Longshot (20-50),2,0,1
2025-09-28,2025-09,25/26,10,Class 3,沙田,Turf,畫眉讓賽,第三班 - 1400米 - (80-60),1400,14,large14+,太子(K362),K362,何澤堯,伍鵬志,12,Outside,10+,126,Medium (121-126),1048,68.0,Outsider (50+),13,0,0
2025-09-28,2025-09,25/26,10,Class 3,沙田,Turf,畫眉讓賽,第三班 - 1400米 - (80-60),1400,14,large14+,家傳之寶(K490),K490,希威森,韋達,9,Middle,7-9,122,Medium (121-126),1062,164.0,Outsider (50+),14,0,0
2025-10-01,2025-10,25/26,2,Class 4,沙田,Turf,重慶讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,開心菓(K388),K388,田泰安,蔡約翰,5,Middle,4-6,129,Med-Heavy (127-130),1093,84.0,Outsider (50+),6,0,0
2025-10-01,2025-10,25/26,2,Class 4,沙田,Turf,重慶讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,勇敢孖寶(K421),K421,何澤堯,呂健威,3,Inside,1-3,129,Med-Heavy (127-130),1152,39.0,Longshot (20-50),7,0,0
2025-10-01,2025-10,25/26,2,Class 4,沙田,Turf,重慶讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,事事感恩(K505),K505,班德禮,沈集成,1,Inside,1-3,129,Med-Heavy (127-130),1181,103.0,Outsider (50+),11,0,0
2025-10-01,2025-10,25/26,4,Class 4,沙田,Turf,重慶讓賽,第四班 - 1200米 - (60-40),1200,13,med12-13,嵐臣(K438),K438,周俊樂,巫偉傑,11,Outside,10+,126,Medium (121-126),1156,123.0,Outsider (50+),12,0,0
2025-10-01,2025-10,25/26,4,Class 4,沙田,Turf,重慶讓賽,第四班 - 1200米 - (60-40),1200,13,med12-13,英駿威楓(K501),K501,巴度,賀賢,10,Outside,10+,128,Med-Heavy (127-130),1197,111.0,Outsider (50+),13,0,0
2025-10-04,2025-10,25/26,4,Class 4,沙田,Turf,北潭坳讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,敬蝦王(K393),K393,黃智弘,沈集成,8,Middle,7-9,122,Medium (121-126),1196,59.0,Outsider (50+),13,0,0
2025-10-04,2025-10,25/26,5,Class 4,沙田,Turf,南灣讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,家樂寶駒(K300),K300,潘大衛,游達榮,7,Middle,7-9,128,Med-Heavy (127-130),1126,30.0,Longshot (20-50),10,0,0
2025-10-04,2025-10,25/26,5,Class 4,沙田,Turf,南灣讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,發財金戈(K457),K457,班德禮,丁冠豪,13,Outside,10+,128,Med-Heavy (127-130),1211,37.0,Longshot (20-50),14,0,0
2025-10-04,2025-10,25/26,7,Class 3,沙田,Turf,香港評馬同業協進會四十周年紀念盃（讓賽）,第三班 - 1000米 - (85-60),1000,14,large14+,巴閉王(K479),K479,巴度,呂健威,5,Middle,4-6,115,Light (<=115),1057,24.0,Longshot (20-50),14,0,0
2025-10-04,2025-10,25/26,10,Class 3,沙田,Turf,南朗山讓賽,第三班 - 1800米 - (85-60),1800,14,large14+,揀馬之皇(K397),K397,巴度,巫偉傑,2,Inside,1-3,119,Med-Light (116-120),1040,99.0,Outsider (50+),14,0,0
2025-10-12,2025-10,25/26,2,Class 4,沙田,Turf,國瑞讓賽,第四班 - 1200米 - (60-40),1200,11,small<=11,快活同盟(K316),K316,何澤堯,呂健威,7,Middle,7-9,131,Heavy (131+),1250,86.0,Outsider (50+),11,0,0
2025-10-12,2025-10,25/26,3,Class 4,沙田,AWT,老圍讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,彩虹戰士(K348),K348,霍宏聲,韋達,3,Inside,1-3,132,Heavy (131+),1074,63.0,Outsider (50+),11,0,0
2025-10-12,2025-10,25/26,4,Class 4,沙田,Turf,沙咀讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,榮耀掌星(K439),K439,霍宏聲,廖康銘,10,Outside,10+,127,Med-Heavy (127-130),1147,22.0,Longshot (20-50),7,0,0
2025-10-12,2025-10,25/26,5,Class 4,沙田,Turf,仁濟盃（讓賽）,第四班 - 1200米 - (60-40),1200,12,med12-13,福聚(K410),K410,布文,賀賢,1,Inside,1-3,128,Med-Heavy (127-130),1153,14.0,Mid (10-20),2,0,1
2025-10-12,2025-10,25/26,6,Class 4,沙田,Turf,深井讓賽,第四班 - 1600米 - (60-40),1600,14,large14+,揚威四海(K120),K120,楊明綸,韋達,1,Inside,1-3,127,Med-Heavy (127-130),1065,66.0,Outsider (50+),11,0,0
2025-10-12,2025-10,25/26,7,Class 3,沙田,Turf,中華游樂會挑戰盃（讓賽）,第三班 - 1200米 - (80-60),1200,11,small<=11,仁者荃承(K496),K496,潘明輝,姚本輝,9,Outside,7-9,122,Medium (121-126),1078,57.0,Outsider (50+),9,0,0
2025-10-12,2025-10,25/26,7,Class 3,沙田,Turf,中華游樂會挑戰盃（讓賽）,第三班 - 1200米 - (80-60),1200,11,small<=11,吉星騎士(K518),K518,楊明綸,大衛希斯,5,Middle,4-6,123,Medium (121-126),1141,66.0,Outsider (50+),10,0,0
2025-10-12,2025-10,25/26,10,Class 3,沙田,Turf,油柑頭讓賽,第三班 - 1400米 - (80-60),1400,14,large14+,開心三寶(K511),K511,潘頓,呂健威,3,Inside,1-3,120,Med-Light (116-120),1151,3.3,Fav (3-6),8,0,0
2025-10-15,2025-10,25/26,2,Class 4,跑馬地,Turf,紅鸞讓賽,第四班 - 1650米 - (60-40),1650,12,med12-13,大太陽(K466),K466,周俊樂,沈集成,4,Inside,4-6,127,Med-Heavy (127-130),1080,67.0,Outsider (50+),12,0,0
2025-10-15,2025-10,25/26,4,Class 4,跑馬地,Turf,鳳舞讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,明天更好(K486),K486,艾兆禮,廖康銘,7,Middle,7-9,129,Med-Heavy (127-130),1226,10.0,Mid (10-20),7,0,0
2025-10-15,2025-10,25/26,6,Class 4,跑馬地,Turf,鳳舞讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,連連好運(K500),K500,艾兆禮,文家良,8,Middle,7-9,127,Med-Heavy (127-130),1218,39.0,Longshot (20-50),8,0,0
2025-10-15,2025-10,25/26,8,Class 3,跑馬地,Turf,鶴園讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,將睿(K356),K356,艾兆禮,游達榮,12,Outside,10+,123,Medium (121-126),1089,44.0,Longshot (20-50),11,0,0
2025-10-15,2025-10,25/26,8,Class 3,跑馬地,Turf,鶴園讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,平天雄(K407),K407,金誠剛,姚本輝,8,Middle,7-9,120,Med-Light (116-120),1209,52.0,Outsider (50+),10,0,0
2025-10-19,2025-10,25/26,2,Class 4,沙田,Turf,新田圍讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,勁駿齊心(K219),K219,巫顯東,蘇偉賢,2,Inside,1-3,123,Medium (121-126),1222,105.0,Outsider (50+),12,0,0
2025-10-19,2025-10,25/26,2,Class 4,沙田,Turf,新田圍讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,鳳翼天翔(K404),K404,艾道拿,伍鵬志,14,Outside,10+,125,Medium (121-126),1172,70.0,Outsider (50+),13,0,0
2025-10-19,2025-10,25/26,2,Class 4,沙田,Turf,新田圍讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,踏雪尋梅(K451),K451,霍宏聲,韋達,9,Middle,7-9,125,Medium (121-126),1143,72.0,Outsider (50+),4,0,0
2025-10-19,2025-10,25/26,2,Class 4,沙田,Turf,新田圍讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,俏眼光(L003),L003,田泰安,蔡約翰,10,Outside,10+,125,Medium (121-126),1098,48.0,Longshot (20-50),6,0,0
2025-10-19,2025-10,25/26,3,Class 4,沙田,Turf,秦石讓賽,第四班 - 1800米 - (60-40),1800,14,large14+,佰勝金龍(K458),K458,周俊樂,巫偉傑,12,Outside,10+,127,Med-Heavy (127-130),1100,152.0,Outsider (50+),11,0,0
2025-10-22,2025-10,25/26,1,Class 4,跑馬地,Turf,風馳讓賽,第四班 - 1000米 - (60-40),1000,12,med12-13,飛來霸(K284),K284,田泰安,賀賢,4,Inside,4-6,129,Med-Heavy (127-130),1053,31.0,Longshot (20-50),11,0,0
2025-10-22,2025-10,25/26,1,Class 4,跑馬地,Turf,風馳讓賽,第四班 - 1000米 - (60-40),1000,12,med12-13,精算奕然(K295),K295,周俊樂,鄭俊偉,6,Middle,4-6,127,Med-Heavy (127-130),1076,24.0,Longshot (20-50),2,0,1
2025-10-22,2025-10,25/26,1,Class 4,跑馬地,Turf,風馳讓賽,第四班 - 1000米 - (60-40),1000,12,med12-13,多多好馬(K403),K403,黃智弘,沈集成,1,Inside,1-3,124,Medium (121-126),991,29.0,Longshot (20-50),10,0,0
2025-10-22,2025-10,25/26,9,Class 3,跑馬地,Turf,飛行讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,非凡之選(K568),K568,潘大衛,蘇偉賢,3,Inside,1-3,119,Med-Light (116-120),1052,50.0,Outsider (50+),11,0,0
2025-10-26,2025-10,25/26,2,Class 4,沙田,Turf,PANASONIC電視機讓賽,第四班（條件限制） - 1200米 - (60-40),1200,14,large14+,大愛無疆(K235),K235,奧爾民,廖康銘,14,Outside,10+,127,Med-Heavy (127-130),1113,2.8,Hot Fav (<3),1,1,1
2025-10-26,2025-10,25/26,2,Class 4,沙田,Turf,PANASONIC電視機讓賽,第四班（條件限制） - 1200米 - (60-40),1200,14,large14+,一路精彩(K354),K354,潘大衛,呂健威,7,Middle,7-9,127,Med-Heavy (127-130),1198,75.0,Outsider (50+),7,0,0
2025-10-26,2025-10,25/26,2,Class 4,沙田,Turf,PANASONIC電視機讓賽,第四班（條件限制） - 1200米 - (60-40),1200,14,large14+,金絲楠木(K527),K527,周俊樂,葉楚航,3,Inside,1-3,125,Medium (121-126),1155,29.0,Longshot (20-50),10,0,0
2025-10-26,2025-10,25/26,2,Class 4,沙田,Turf,PANASONIC電視機讓賽,第四班（條件限制） - 1200米 - (60-40),1200,14,large14+,超智多寶(K541),K541,布文,黎昭昇,13,Outside,10+,127,Med-Heavy (127-130),1194,58.0,Outsider (50+),12,0,0
2025-10-26,2025-10,25/26,2,Class 4,沙田,Turf,PANASONIC電視機讓賽,第四班（條件限制） - 1200米 - (60-40),1200,14,large14+,佐治傳奇(L007),L007,潘頓,伍鵬志,8,Middle,7-9,127,Med-Heavy (127-130),1087,12.0,Mid (10-20),2,0,1
2025-10-26,2025-10,25/26,3,Class 4,沙田,Turf,樂聲牌專門店讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,勤德天下(K327),K327,潘明輝,鄭俊偉,13,Outside,10+,126,Medium (121-126),1115,79.0,Outsider (50+),7,0,0
2025-10-26,2025-10,25/26,3,Class 4,沙田,Turf,樂聲牌專門店讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,勝在當下(K532),K532,巴度,羅富全,14,Outside,10+,126,Medium (121-126),1094,104.0,Outsider (50+),10,0,0
2025-10-26,2025-10,25/26,3,Class 4,沙田,Turf,樂聲牌專門店讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,韋少寶(K540),K540,布文,葉楚航,12,Outside,10+,126,Medium (121-126),1044,71.0,Outsider (50+),8,0,0
2025-10-26,2025-10,25/26,3,Class 4,沙田,Turf,樂聲牌專門店讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,心愛的(K584),K584,奧爾民,蔡約翰,3,Inside,1-3,126,Medium (121-126),1115,88.0,Outsider (50+),13,0,0
2025-10-26,2025-10,25/26,6,Class 2,沙田,Turf,樂聲盃（讓賽）,第二班 - 1600米 - (105-75),1600,13,med12-13,睿盛人生(K507),K507,黃寶妮,伍鵬志,6,Middle,4-6,108,Light (<=115),1068,33.0,Longshot (20-50),1,1,1
2025-10-26,2025-10,25/26,9,Class 3,沙田,Turf,TECHNICS耳機讓賽,第三班 - 1000米 - (80-60),1000,14,large14+,紫荊盛勢(K478),K478,班德禮,羅富全,5,Middle,4-6,125,Medium (121-126),1207,34.0,Longshot (20-50),6,0,0
2025-10-26,2025-10,25/26,9,Class 3,沙田,Turf,TECHNICS耳機讓賽,第三班 - 1000米 - (80-60),1000,14,large14+,星運傳奇(L019),L019,何澤堯,方嘉柏,9,Middle,7-9,123,Medium (121-126),1242,2.8,Hot Fav (<3),1,1,1
2025-10-30,2025-10,25/26,8,Class 3,沙田,AWT,大金鐘讓賽,第三班 - 1650米 - (85-60),1650,14,large14+,精英王牌(K535),K535,潘大衛,羅富全,5,Middle,4-6,118,Med-Light (116-120),1169,52.0,Outsider (50+),14,0,0
2025-11-02,2025-11,25/26,4,Class 4,跑馬地,Turf,汕頭讓賽,第四班 - 1000米 - (60-40),1000,12,med12-13,綫路樂樂(K482),K482,希威森,大衛希斯,5,Middle,4-6,127,Med-Heavy (127-130),1074,68.0,Outsider (50+),11,0,0
2025-11-02,2025-11,25/26,7,Class 3,跑馬地,Turf,廣東讓賽盃（讓賽）,第三班 - 1000米 - (80-60),1000,12,med12-13,藍地球(K468),K468,艾兆禮,伍鵬志,5,Middle,4-6,119,Med-Light (116-120),1130,39.0,Longshot (20-50),6,0,0
2025-11-02,2025-11,25/26,7,Class 3,跑馬地,Turf,廣東讓賽盃（讓賽）,第三班 - 1000米 - (80-60),1000,12,med12-13,六三千里(K513),K513,希威森,廖康銘,12,Outside,10+,122,Medium (121-126),1237,78.0,Outsider (50+),9,0,0
2025-11-02,2025-11,25/26,7,Class 3,跑馬地,Turf,廣東讓賽盃（讓賽）,第三班 - 1000米 - (80-60),1000,12,med12-13,川河石駒(K548),K548,潘大衛,方嘉柏,4,Inside,4-6,121,Medium (121-126),1100,42.0,Longshot (20-50),3,0,1
2025-11-05,2025-11,25/26,3,Class 4,跑馬地,Turf,京都讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,機不可失(K417),K417,何澤堯,呂健威,5,Middle,4-6,129,Med-Heavy (127-130),1173,39.0,Longshot (20-50),3,0,1
2025-11-05,2025-11,25/26,5,Class 4,跑馬地,Turf,日本中央競馬會錦標（讓賽）,第四班 - 1200米 - (60-40),1200,12,med12-13,美好夢想(K329),K329,楊明綸,大衛希斯,8,Middle,7-9,127,Med-Heavy (127-130),1211,22.0,Longshot (20-50),7,0,0
2025-11-05,2025-11,25/26,8,Class 3,跑馬地,Turf,中山讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,驍將(K567),K567,鍾易禮,告東尼,9,Outside,7-9,129,Med-Heavy (127-130),1045,53.0,Outsider (50+),5,0,0
2025-11-09,2025-11,25/26,2,Class 4,沙田,Turf,GRACE ONE讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,駿皇逸(K330),K330,黃寶妮,文家良,8,Middle,7-9,120,Med-Light (116-120),1206,48.0,Longshot (20-50),13,0,0
2025-11-09,2025-11,25/26,2,Class 4,沙田,Turf,GRACE ONE讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,嘉嘉友福(K456),K456,布文,沈集成,5,Middle,4-6,127,Med-Heavy (127-130),1080,44.0,Longshot (20-50),5,0,0
2025-11-09,2025-11,25/26,2,Class 4,沙田,Turf,GRACE ONE讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,福進(K529),K529,何澤堯,方嘉柏,2,Inside,1-3,127,Med-Heavy (127-130),1200,3.4,Fav (3-6),4,0,0
2025-11-09,2025-11,25/26,2,Class 4,沙田,Turf,GRACE ONE讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,日出東方(K552),K552,梁家俊,羅富全,1,Inside,1-3,127,Med-Heavy (127-130),1184,18.0,Mid (10-20),10,0,0
2025-11-09,2025-11,25/26,2,Class 4,沙田,Turf,GRACE ONE讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,縱橫大兄(L012),L012,希威森,黎昭昇,3,Inside,1-3,127,Med-Heavy (127-130),1086,11.0,Mid (10-20),3,0,1
2025-11-09,2025-11,25/26,5,Class 3,沙田,Turf,CANMAKE TOKYO讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,綫路滿貫(K201),K201,黃寶妮,文家良,11,Outside,10+,119,Med-Light (116-120),1168,52.0,Outsider (50+),1,1,1
2025-11-09,2025-11,25/26,5,Class 3,沙田,Turf,CANMAKE TOKYO讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,見義勇為(K493),K493,巴度,黎昭昇,9,Outside,7-9,120,Med-Light (116-120),1114,63.0,Outsider (50+),9,0,0
2025-11-09,2025-11,25/26,5,Class 3,沙田,Turf,CANMAKE TOKYO讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,加州報捷(K509),K509,鍾易禮,告東尼,6,Middle,4-6,117,Med-Light (116-120),1196,38.0,Longshot (20-50),11,0,0
2025-11-09,2025-11,25/26,5,Class 3,沙田,Turf,CANMAKE TOKYO讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,陶夢成真(K520),K520,田泰安,徐雨石,7,Middle,7-9,119,Med-Light (116-120),1128,14.0,Mid (10-20),5,0,0
2025-11-09,2025-11,25/26,5,Class 3,沙田,Turf,CANMAKE TOKYO讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,年年豐裕(K557),K557,杜苑欣,伍鵬志,10,Outside,10+,119,Med-Light (116-120),1228,16.0,Mid (10-20),12,0,0
2025-11-09,2025-11,25/26,9,Class 3,沙田,Turf,NEOGENCE讓賽,第三班 - 1400米 - (80-60),1400,14,large14+,正義波(K473),K473,潘大衛,游達榮,7,Middle,7-9,119,Med-Light (116-120),1246,47.0,Longshot (20-50),5,0,0
2025-11-09,2025-11,25/26,9,Class 3,沙田,Turf,NEOGENCE讓賽,第三班 - 1400米 - (80-60),1400,14,large14+,君子(K534),K534,周俊樂,文家良,1,Inside,1-3,120,Med-Light (116-120),1188,111.0,Outsider (50+),13,0,0
2025-11-09,2025-11,25/26,9,Class 3,沙田,Turf,NEOGENCE讓賽,第三班 - 1400米 - (80-60),1400,14,large14+,顏色的顏(L054),L054,杜苑欣,韋達,6,Middle,4-6,121,Medium (121-126),1140,52.0,Outsider (50+),10,0,0
2025-11-09,2025-11,25/26,10,Class 2,沙田,Turf,SANTA MONICA讓賽,第二班 - 1400米 - (105-80),1400,14,large14+,星幻(L123),L123,金誠剛,韋達,9,Middle,7-9,116,Med-Light (116-120),1079,57.0,Outsider (50+),11,0,0
