Date,Month,Season,RaceNo,RaceClass,Venue,Track,Course,Going,Distance,FieldSize,FieldSizeBucket,Horse,HorseID,Jockey,Trainer,Draw,DrawBand,DrawBucket,ActualWt,WtBucket,HorseWt,Odds,OddsBucket,Rank,Win,Place
2026-01-25,2026-01,25/26,2,Class 4,沙田,Turf,爭分奪秒讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,無比小子(L259),L259,奧爾民,徐雨石,7,Middle,7-9,127,Med-Heavy (127-130),1148,85.0,Outsider (50+),12,0,0
2026-01-25,2026-01,25/26,3,Class 2,沙田,Turf,雄心威龍讓賽,第二班 - 2000米 - (95-70),2000,10,small<=11,極光之子(L110),L110,田泰安,伍鵬志,9,Outside,7-9,121,Medium (121-126),1037,17.0,Mid (10-20),6,0,0
2026-01-25,2026-01,25/26,4,Class 4,沙田,Turf,活力先生讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,金運齊來(L026),L026,梁家俊,文家良,9,Middle,7-9,127,Med-Heavy (127-130),1175,98.0,Outsider (50+),10,0,0
2026-01-25,2026-01,25/26,4,Class 4,沙田,Turf,活力先生讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,安定神駒(L059),L059,希威森,廖康銘,1,Inside,1-3,127,Med-Heavy (127-130),1121,24.0,Longshot (20-50),8,0,0
2026-01-25,2026-01,25/26,4,Class 4,沙田,Turf,活力先生讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,萬事勝利(L163),L163,奧爾民,告東尼,8,Middle,7-9,127,Med-Heavy (127-130),1111,87.0,Outsider (50+),12,0,0
2026-01-25,2026-01,25/26,7,Class 4,沙田,Turf,夏威夷讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,幸運威龍(L125),L125,霍宏聲,羅富全,4,Inside,4-6,127,Med-Heavy (127-130),1325,18.0,Mid (10-20),6,0,0
2026-01-25,2026-01,25/26,10,Class 3,沙田,Turf,友瑩格讓賽,第三班 - 1200米 - (80-60),1200,14,large14+,摯友勝(L092),L092,梁家俊,丁冠豪,12,Outside,10+,121,Medium (121-126),1087,107.0,Outsider (50+),11,0,0
2026-01-25,2026-01,25/26,10,Class 3,沙田,Turf,友瑩格讓賽,第三班 - 1200米 - (80-60),1200,14,large14+,巨靈神(L169),L169,巫顯東,徐雨石,6,Middle,4-6,121,Medium (121-126),1147,104.0,Outsider (50+),14,0,0
2026-01-25,2026-01,25/26,11,Class 3,沙田,Turf,美麗傳承讓賽,第三班 - 1600米 - (80-60),1600,14,large14+,嘉應勇將(L094),L094,蔡明紹,告東尼,10,Outside,10+,129,Med-Heavy (127-130),1136,57.0,Outsider (50+),13,0,0
2026-01-25,2026-01,25/26,11,Class 3,沙田,Turf,美麗傳承讓賽,第三班 - 1600米 - (80-60),1600,14,large14+,超勁熊威(L192),L192,麥文堅,廖康銘,8,Middle,7-9,132,Heavy (131+),1151,108.0,Outsider (50+),10,0,0
2026-01-28,2026-01,25/26,3,Class 4,跑馬地,Turf,駱克讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,活得健康(L140),L140,潘明輝,黎昭昇,1,Inside,1-3,127,Med-Heavy (127-130),1220,58.0,Outsider (50+),12,0,0
2026-01-28,2026-01,25/26,7,Class 3,跑馬地,Turf,修頓讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,贏完又贏(K512),K512,巫顯東,沈集成,9,Outside,7-9,121,Medium (121-126),1115,62.0,Outsider (50+),12,0,0
2026-02-01,2026-02,25/26,1,Class 4,沙田,Turf,清水灣讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,綠茵明珠(K460),K460,何澤堯,呂健威,11,Outside,10+,127,Med-Heavy (127-130),1164,102.0,Outsider (50+),10,0,0
2026-02-01,2026-02,25/26,1,Class 4,沙田,Turf,清水灣讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,種得好(K579),K579,周俊樂,文家良,13,Outside,10+,125,Medium (121-126),1145,127.0,Outsider (50+),11,0,0
2026-02-01,2026-02,25/26,1,Class 4,沙田,Turf,清水灣讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,八仟好運(K582),K582,麥文堅,蔡約翰,7,Middle,7-9,127,Med-Heavy (127-130),1113,35.0,Longshot (20-50),1,1,1
2026-02-01,2026-02,25/26,1,Class 4,沙田,Turf,清水灣讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,文采風流(L021),L021,奧爾民,蘇偉賢,6,Middle,4-6,127,Med-Heavy (127-130),1074,71.0,Outsider (50+),2,0,1
2026-02-01,2026-02,25/26,1,Class 4,沙田,Turf,清水灣讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,辣得爽利(L086),L086,蔡明紹,巫偉傑,9,Middle,7-9,127,Med-Heavy (127-130),1189,114.0,Outsider (50+),12,0,0
2026-02-01,2026-02,25/26,1,Class 4,沙田,Turf,清水灣讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,發財金鞍(L090),L090,巫顯東,丁冠豪,3,Inside,1-3,125,Medium (121-126),1106,116.0,Outsider (50+),14,0,0
2026-02-01,2026-02,25/26,1,Class 4,沙田,Turf,清水灣讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,致力之城(L210),L210,潘頓,大衛希斯,8,Middle,7-9,127,Med-Heavy (127-130),1064,1.5,Hot Fav (<3),9,0,0
2026-02-01,2026-02,25/26,4,Class 4,沙田,Turf,林村讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,桃花俊(L066),L066,艾道拿,鄭俊偉,5,Middle,4-6,128,Med-Heavy (127-130),1173,42.0,Longshot (20-50),11,0,0
2026-02-01,2026-02,25/26,4,Class 4,沙田,Turf,林村讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,美獅魚(L176),L176,布文,韋達,1,Inside,1-3,128,Med-Heavy (127-130),1213,27.0,Longshot (20-50),12,0,0
2026-02-01,2026-02,25/26,5,Class 4,沙田,Turf,林村讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,又要威(K522),K522,金誠剛,姚本輝,2,Inside,1-3,127,Med-Heavy (127-130),1118,92.0,Outsider (50+),13,0,0
2026-02-01,2026-02,25/26,6,Class 3,沙田,Turf,海下讓賽,第三班 - 1000米 - (80-60),1000,12,med12-13,價值傳承(L170),L170,潘頓,葉楚航,3,Inside,1-3,125,Medium (121-126),1125,4.6,Fav (3-6),2,0,1
2026-02-01,2026-02,25/26,6,Class 3,沙田,Turf,海下讓賽,第三班 - 1000米 - (80-60),1000,12,med12-13,好評如潮(L223),L223,潘明輝,鄭俊偉,8,Middle,7-9,125,Medium (121-126),1126,32.0,Longshot (20-50),1,1,1
2026-02-01,2026-02,25/26,11,Class 3,沙田,Turf,印洲塘讓賽,第三班 - 1400米 - (85-60),1400,14,large14+,熒光(L124),L124,鍾易禮,文家良,4,Inside,4-6,115,Light (<=115),1097,151.0,Outsider (50+),11,0,0
2026-02-01,2026-02,25/26,11,Class 3,沙田,Turf,印洲塘讓賽,第三班 - 1400米 - (85-60),1400,14,large14+,泰力(L171),L171,艾兆禮,賀賢,11,Outside,10+,118,Med-Light (116-120),1095,40.0,Longshot (20-50),9,0,0
2026-02-04,2026-02,25/26,6,Class 3,跑馬地,Turf,景光讓賽,第三班 - 1000米 - (80-60),1000,11,small<=11,團結巴打(L150),L150,田泰安,桂福特,9,Outside,7-9,121,Medium (121-126),987,28.0,Longshot (20-50),5,0,0
2026-02-04,2026-02,25/26,6,Class 3,跑馬地,Turf,景光讓賽,第三班 - 1000米 - (80-60),1000,11,small<=11,鋼鐵安防(L174),L174,梁家俊,鄭俊偉,4,Middle,4-6,120,Med-Light (116-120),1196,21.0,Longshot (20-50),9,0,0
2026-02-08,2026-02,25/26,2,Class 4,沙田,AWT,龍逸讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,威威神駒(K565),K565,奧爾民,韋達,4,Inside,4-6,127,Med-Heavy (127-130),1081,59.0,Outsider (50+),12,0,0
2026-02-08,2026-02,25/26,9,Class 3,沙田,AWT,湖景讓賽,第三班 - 1200米 - (85-60),1200,12,med12-13,幸運大夫(L225),L225,希威森,伍鵬志,4,Inside,4-6,119,Med-Light (116-120),1193,62.0,Outsider (50+),12,0,0
2026-02-08,2026-02,25/26,10,Class 3,沙田,Turf,欣田讓賽,第三班 - 1400米 - (80-60),1400,14,large14+,同心同夢(L215),L215,田泰安,桂福特,8,Middle,7-9,127,Med-Heavy (127-130),1213,27.0,Longshot (20-50),10,0,0
2026-02-11,2026-02,25/26,4,Class 4,跑馬地,Turf,雙喜讓賽,第四班 - 1200米 - (60-40),1200,11,small<=11,悠然常勝(L136),L136,蔡明紹,巫偉傑,2,Inside,1-3,127,Med-Heavy (127-130),1064,60.0,Outsider (50+),9,0,0
2026-02-11,2026-02,25/26,5,Class 4,跑馬地,Turf,四美讓賽,第四班 - 1000米 - (60-40),1000,12,med12-13,杰遜仔(L036),L036,布文,丁冠豪,10,Outside,10+,129,Med-Heavy (127-130),1018,29.0,Longshot (20-50),12,0,0
2026-02-11,2026-02,25/26,5,Class 4,跑馬地,Turf,四美讓賽,第四班 - 1000米 - (60-40),1000,12,med12-13,飛揚騅(L070),L070,奧爾民,方嘉柏,3,Inside,1-3,129,Med-Heavy (127-130),1132,49.0,Longshot (20-50),9,0,0
2026-02-14,2026-02,25/26,3,Class 3,沙田,Turf,TVB慈善星輝仁濟夜讓賽,第三班 - 1200米 - (80-60),1200,11,small<=11,孤風潛影(L186),L186,楊明綸,大衛希斯,10,Outside,10+,124,Medium (121-126),1005,101.0,Outsider (50+),8,0,0
2026-02-14,2026-02,25/26,3,Class 3,沙田,Turf,TVB慈善星輝仁濟夜讓賽,第三班 - 1200米 - (80-60),1200,11,small<=11,赤海(L195),L195,潘頓,黎昭昇,11,Outside,10+,131,Heavy (131+),1126,3.9,Fav (3-6),3,0,1
2026-02-14,2026-02,25/26,3,Class 3,沙田,Turf,TVB慈善星輝仁濟夜讓賽,第三班 - 1200米 - (80-60),1200,11,small<=11,天馬行雲(L221),L221,希威森,桂福特,6,Middle,4-6,124,Medium (121-126),1165,14.0,Mid (10-20),4,0,0
2026-02-14,2026-02,25/26,7,Class 2,沙田,Turf,TVB盃（讓賽）,第二班 - 1200米 - (105-80),1200,11,small<=11,馭跑得(L193),L193,鍾易禮,廖康銘,12,Outside,10+,113,Light (<=115),1102,33.0,Longshot (20-50),6,0,0
2026-02-14,2026-02,25/26,9,Class 3,沙田,Turf,TVB中年好聲音讓賽,第三班 - 1000米 - (80-60),1000,14,large14+,怡傲錢莊(L222),L222,何澤堯,游達榮,14,Outside,10+,124,Medium (121-126),952,42.0,Longshot (20-50),11,0,0
2026-02-14,2026-02,25/26,10,Class 3,沙田,Turf,TVB香港小姐競選讓賽,第三班（條件限制） - 1600米 - (85-60),1600,14,large14+,安帝(L107),L107,巴度,蔡約翰,11,Outside,10+,127,Med-Heavy (127-130),1046,49.0,Longshot (20-50),7,0,0
2026-02-19,2026-02,25/26,2,Class 4,沙田,Turf,發財讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,禾道豐(L264),L264,布文,方嘉柏,8,Middle,7-9,127,Med-Heavy (127-130),1118,21.0,Longshot (20-50),1,1,1
2026-02-19,2026-02,25/26,4,Class 4,沙田,Turf,發財讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,櫻花酒杯(L230),L230,奧爾民,呂健威,11,Outside,10+,128,Med-Heavy (127-130),1163,6.0,Contender (6-10),1,1,1
2026-02-19,2026-02,25/26,5,Class 4,沙田,Turf,發財讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,遨遊首領(L001),L001,潘明輝,姚本輝,8,Middle,7-9,129,Med-Heavy (127-130),1080,12.0,Mid (10-20),7,0,0
2026-02-19,2026-02,25/26,11,Class 3,沙田,Turf,吉祥讓賽,第三班 - 1400米 - (80-60),1400,13,med12-13,北斗福星(L238),L238,田泰安,桂福特,1,Inside,1-3,123,Medium (121-126),1150,33.0,Longshot (20-50),7,0,0
2026-02-22,2026-02,25/26,1,Class 4,沙田,Turf,水仙花讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,賀龍飛翔(K345),K345,潘明輝,賀賢,6,Middle,4-6,128,Med-Heavy (127-130),1152,54.0,Outsider (50+),6,0,0
2026-02-22,2026-02,25/26,1,Class 4,沙田,Turf,水仙花讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,閃電小子(L126),L126,潘頓,文家良,4,Inside,4-6,128,Med-Heavy (127-130),1087,3.0,Fav (3-6),1,1,1
2026-02-22,2026-02,25/26,1,Class 4,沙田,Turf,水仙花讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,傳承精神(L156),L156,奧爾民,姚本輝,3,Inside,1-3,128,Med-Heavy (127-130),1136,37.0,Longshot (20-50),8,0,0
2026-02-22,2026-02,25/26,1,Class 4,沙田,Turf,水仙花讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,喜樂之星(L235),L235,巫顯東,沈集成,7,Middle,7-9,126,Medium (121-126),1165,27.0,Longshot (20-50),7,0,0
2026-02-22,2026-02,25/26,2,Class 4,沙田,Turf,劍蘭讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,快樂共濟(L049),L049,何澤堯,呂健威,5,Middle,4-6,129,Med-Heavy (127-130),1149,5.3,Fav (3-6),4,0,0
2026-02-22,2026-02,25/26,2,Class 4,沙田,Turf,劍蘭讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,金津寶駒(L157),L157,鍾易禮,文家良,8,Middle,7-9,127,Med-Heavy (127-130),1194,96.0,Outsider (50+),10,0,0
2026-02-22,2026-02,25/26,5,Class 4,沙田,Turf,鄉議局百周年紀念盃（讓賽）,第四班 - 1200米 - (60-40),1200,14,large14+,大宗師(K578),K578,巫顯東,姚本輝,4,Inside,4-6,125,Medium (121-126),1071,135.0,Outsider (50+),14,0,0
2026-02-22,2026-02,25/26,5,Class 4,沙田,Turf,鄉議局百周年紀念盃（讓賽）,第四班 - 1200米 - (60-40),1200,14,large14+,歷勝(L199),L199,楊明綸,呂健威,5,Middle,4-6,127,Med-Heavy (127-130),1155,25.0,Longshot (20-50),8,0,0
2026-02-22,2026-02,25/26,6,Class 4,沙田,Turf,桃花讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,鴻圖大展(L138),L138,金誠剛,沈集成,10,Outside,10+,127,Med-Heavy (127-130),1078,89.0,Outsider (50+),12,0,0
2026-02-22,2026-02,25/26,9,Class 3,沙田,Turf,牡丹讓賽,第三班 - 1200米 - (80-60),1200,10,small<=11,愛馬心(L220),L220,田泰安,鄭俊偉,9,Outside,7-9,124,Medium (121-126),1020,74.0,Outsider (50+),5,0,0
2026-02-22,2026-02,25/26,9,Class 3,沙田,Turf,牡丹讓賽,第三班 - 1200米 - (80-60),1200,10,small<=11,贏得威楓(L248),L248,希威森,桂福特,3,Inside,1-3,124,Medium (121-126),1245,22.0,Longshot (20-50),10,0,0
2026-02-25,2026-02,25/26,2,Class 4,跑馬地,Turf,堅尼地讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,尚旋(L141),L141,何澤堯,呂健威,11,Outside,10+,127,Med-Heavy (127-130),1036,34.0,Longshot (20-50),11,0,0
2026-02-25,2026-02,25/26,4,Class 4,跑馬地,Turf,堅尼地讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,開心旺財(L045),L045,潘頓,伍鵬志,6,Middle,4-6,127,Med-Heavy (127-130),1063,9.1,Contender (6-10),6,0,0
2026-03-01,2026-03,25/26,2,Class 4,沙田,Turf,花旗銀行CITI PRIVATE BANK讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,贏玥(L039),L039,潘明輝,巫偉傑,12,Outside,10+,128,Med-Heavy (127-130),1174,26.0,Longshot (20-50),7,0,0
2026-03-01,2026-03,25/26,4,Class 4,沙田,Turf,花旗銀行CITIGOLD讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,日出沙頭(L145),L145,楊明綸,葉楚航,10,Outside,10+,129,Med-Heavy (127-130),1176,119.0,Outsider (50+),14,0,0
2026-03-01,2026-03,25/26,4,Class 4,沙田,Turf,花旗銀行CITIGOLD讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,日日賞(L273),L273,巴度,方嘉柏,8,Middle,7-9,129,Med-Heavy (127-130),1133,20.0,Longshot (20-50),4,0,0
2026-03-01,2026-03,25/26,5,Class 4,沙田,Turf,花旗銀行CITI ULTIMA讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,健康小馬(L046),L046,金誠剛,鄭俊偉,3,Inside,1-3,128,Med-Heavy (127-130),1022,127.0,Outsider (50+),14,0,0
2026-03-01,2026-03,25/26,5,Class 4,沙田,Turf,花旗銀行CITI ULTIMA讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,大千赤風(L208),L208,霍宏聲,廖康銘,14,Outside,10+,128,Med-Heavy (127-130),1097,15.0,Mid (10-20),6,0,0
2026-03-04,2026-03,25/26,6,Class 3,跑馬地,Turf,冠忠巴士盃（讓賽）,第三班 - 1200米 - (80-60),1200,10,small<=11,浪漫鬥士(L240),L240,麥文堅,沈集成,2,Inside,1-3,125,Medium (121-126),1016,18.0,Mid (10-20),4,0,0
2026-03-08,2026-03,25/26,1,Class 4,沙田,Turf,沙福讓賽,第四班 - 1000米 - (60-40),1000,13,med12-13,馬運高(L175),L175,潘明輝,文家良,9,Outside,7-9,127,Med-Heavy (127-130),1224,1.8,Hot Fav (<3),4,0,0
2026-03-08,2026-03,25/26,1,Class 4,沙田,Turf,沙福讓賽,第四班 - 1000米 - (60-40),1000,13,med12-13,領航多福(L201),L201,金誠剛,鄭俊偉,3,Inside,1-3,127,Med-Heavy (127-130),1048,23.0,Longshot (20-50),5,0,0
2026-03-08,2026-03,25/26,1,Class 4,沙田,Turf,沙福讓賽,第四班 - 1000米 - (60-40),1000,13,med12-13,經典多寶(L212),L212,艾兆禮,蘇偉賢,12,Outside,10+,127,Med-Heavy (127-130),1040,14.0,Mid (10-20),13,0,0
2026-03-08,2026-03,25/26,6,Class 4,沙田,Turf,根德讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,豪邁先登(L180),L180,巴度,葉楚航,5,Middle,4-6,129,Med-Heavy (127-130),1021,61.0,Outsider (50+),5,0,0
2026-03-11,2026-03,25/26,6,Class 4,跑馬地,Turf,卑利士讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,勁砲王(K543),K543,金誠剛,游達榮,12,Outside,10+,127,Med-Heavy (127-130),1175,82.0,Outsider (50+),8,0,0
2026-03-15,2026-03,25/26,3,Class 4,沙田,Turf,衙前圍讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,龍之悅(K571),K571,楊明綸,呂健威,3,Inside,1-3,127,Med-Heavy (127-130),1140,23.0,Longshot (20-50),1,1,1
2026-03-15,2026-03,25/26,3,Class 4,沙田,Turf,衙前圍讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,活力輝煌(L203),L203,周俊樂,羅富全,6,Middle,4-6,125,Medium (121-126),1148,51.0,Outsider (50+),10,0,0
2026-03-15,2026-03,25/26,3,Class 4,沙田,Turf,衙前圍讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,精彩勇將(L275),L275,布文,方嘉柏,7,Middle,7-9,127,Med-Heavy (127-130),1094,10.0,Mid (10-20),11,0,0
2026-03-15,2026-03,25/26,4,Class 4,沙田,Turf,衙前圍讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,堅先生(L232),L232,田泰安,桂福特,7,Middle,7-9,129,Med-Heavy (127-130),1195,5.0,Fav (3-6),1,1,1
2026-03-15,2026-03,25/26,4,Class 4,沙田,Turf,衙前圍讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,勤德皆備(L270),L270,潘頓,賀賢,2,Inside,1-3,129,Med-Heavy (127-130),1185,2.9,Hot Fav (<3),7,0,0
2026-03-15,2026-03,25/26,6,Class 3,沙田,Turf,樂善堂盃（讓賽）,第三班 - 1000米 - (85-60),1000,13,med12-13,智勝一籌(L249),L249,蔡明紹,蘇偉賢,11,Outside,10+,121,Medium (121-126),1035,26.0,Longshot (20-50),11,0,0
2026-03-15,2026-03,25/26,11,Class 3,沙田,Turf,賈炳達讓賽,第三班 - 1400米 - (80-60),1400,12,med12-13,騰龍踏雪(L111),L111,金誠剛,游達榮,5,Middle,4-6,124,Medium (121-126),1047,67.0,Outsider (50+),8,0,0
2026-03-18,2026-03,25/26,4,Class 4,跑馬地,Turf,三葉草讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,潮流勇駒(L209),L209,巴度,黎昭昇,11,Outside,10+,127,Med-Heavy (127-130),1167,43.0,Longshot (20-50),8,0,0
2026-03-18,2026-03,25/26,5,Class 4,跑馬地,Turf,愛爾蘭錦標（讓賽）,第四班 - 1200米 - (60-40),1200,12,med12-13,觀萬象(L060),L060,周俊樂,葉楚航,1,Inside,1-3,125,Medium (121-126),1195,47.0,Longshot (20-50),12,0,0
2026-03-18,2026-03,25/26,5,Class 4,跑馬地,Turf,愛爾蘭錦標（讓賽）,第四班 - 1200米 - (60-40),1200,12,med12-13,鑽飾閃耀(L182),L182,霍宏聲,廖康銘,11,Outside,10+,127,Med-Heavy (127-130),1064,19.0,Mid (10-20),8,0,0
2026-03-22,2026-03,25/26,2,Class 4,沙田,Turf,平海福星讓賽,第四班 - 1200米 - (60-40),1200,13,med12-13,超和平(L226),L226,梁家俊,巫偉傑,7,Middle,7-9,127,Med-Heavy (127-130),1101,25.0,Longshot (20-50),1,1,1
2026-03-22,2026-03,25/26,3,Class 3,沙田,Turf,添滿意讓賽,第三班 - 1200米 - (80-60),1200,10,small<=11,黃金大亨(L135),L135,鍾易禮,告東尼,6,Middle,4-6,128,Med-Heavy (127-130),1077,19.0,Mid (10-20),9,0,0
2026-03-22,2026-03,25/26,3,Class 3,沙田,Turf,添滿意讓賽,第三班 - 1200米 - (80-60),1200,10,small<=11,名揚四海(L219),L219,梁家俊,巫偉傑,4,Middle,4-6,122,Medium (121-126),1139,51.0,Outsider (50+),8,0,0
2026-03-22,2026-03,25/26,4,Class 4,沙田,Turf,達心星讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,北極之錶(L211),L211,霍宏聲,廖康銘,11,Outside,10+,127,Med-Heavy (127-130),1224,20.0,Longshot (20-50),12,0,0
2026-03-22,2026-03,25/26,5,Class 4,沙田,Turf,陽明飛飛讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,帝豪先鋒(K499),K499,奧爾民,游達榮,5,Middle,4-6,127,Med-Heavy (127-130),1268,54.0,Outsider (50+),7,0,0
2026-03-22,2026-03,25/26,6,Class 3,沙田,Turf,明月千里讓賽,第三班 - 1200米 - (80-60),1200,10,small<=11,星願無限(L267),L267,巫顯東,沈集成,6,Middle,4-6,120,Med-Light (116-120),1034,59.0,Outsider (50+),5,0,0
2026-03-22,2026-03,25/26,6,Class 3,沙田,Turf,明月千里讓賽,第三班 - 1200米 - (80-60),1200,10,small<=11,晉步贏(L269),L269,田泰安,伍鵬志,2,Inside,1-3,119,Med-Light (116-120),1097,62.0,Outsider (50+),9,0,0
2026-03-22,2026-03,25/26,9,Class 3,沙田,Turf,佳龍駒讓賽,第三班 - 1400米 - (80-60),1400,12,med12-13,魅力奔騰(K426),K426,艾道拿,游達榮,5,Middle,4-6,135,Heavy (131+),1103,48.0,Longshot (20-50),7,0,0
