Date,Month,Season,RaceNo,RaceClass,Venue,Track,Course,Going,Distance,FieldSize,FieldSizeBucket,Horse,HorseID,Jockey,Trainer,Draw,DrawBand,DrawBucket,ActualWt,WtBucket,HorseWt,Odds,OddsBucket,Rank,Win,Place
2026-03-22,2026-03,25/26,9,Class 3,沙田,Turf,佳龍駒讓賽,第三班 - 1400米 - (80-60),1400,12,med12-13,精巧時計(L042),L042,潘明輝,賀賢,10,Outside,10+,122,Medium (121-126),1079,81.0,Outsider (50+),11,0,0
2026-03-25,2026-03,25/26,5,Class 3,跑馬地,Turf,扶輪百週年挑戰盃（讓賽）,第三班 - 1000米 - (80-60),1000,11,small<=11,高士威勁(L196),L196,潘明輝,姚本輝,11,Outside,10+,123,Medium (121-126),1048,29.0,Longshot (20-50),9,0,0
2026-03-25,2026-03,25/26,5,Class 3,跑馬地,Turf,扶輪百週年挑戰盃（讓賽）,第三班 - 1000米 - (80-60),1000,11,small<=11,好吉利高(L224),L224,艾兆禮,伍鵬志,7,Middle,7-9,122,Medium (121-126),1171,28.0,Longshot (20-50),11,0,0
2026-03-25,2026-03,25/26,8,Class 3,跑馬地,Turf,粉嶺讓賽,第三班 - 1650米 - (80-60),1650,12,med12-13,三寶進財(L167),L167,金誠剛,游達榮,9,Outside,7-9,121,Medium (121-126),1158,73.0,Outsider (50+),11,0,0
2026-03-29,2026-03,25/26,4,Class 2,沙田,Turf,逸夫校友讓賽,第二班 - 1600米 - (100-80),1600,9,small<=11,展雄志(L396),L396,潘頓,大衛希斯,6,Middle,4-6,125,Medium (121-126),1096,4.3,Fav (3-6),7,0,0
2026-03-29,2026-03,25/26,5,Class 4,沙田,Turf,教育學院校友讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,電子騰飛(L181),L181,艾兆禮,蘇偉賢,6,Middle,4-6,127,Med-Heavy (127-130),1020,93.0,Outsider (50+),11,0,0
2026-03-29,2026-03,25/26,5,Class 4,沙田,Turf,教育學院校友讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,步步合拍(L252),L252,布文,蔡約翰,3,Inside,1-3,127,Med-Heavy (127-130),1189,10.0,Mid (10-20),10,0,0
2026-03-29,2026-03,25/26,5,Class 4,沙田,Turf,教育學院校友讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,天外富天(L328),L328,潘頓,大衛希斯,4,Inside,4-6,127,Med-Heavy (127-130),1201,13.0,Mid (10-20),7,0,0
2026-03-29,2026-03,25/26,6,Class 4,沙田,Turf,香港中文大學校友會聯會盃（讓賽）,第四班 - 1400米 - (60-40),1400,14,large14+,紫荊戰士(L263),L263,班德禮,大衛希斯,1,Inside,1-3,128,Med-Heavy (127-130),1137,20.0,Longshot (20-50),10,0,0
2026-03-29,2026-03,25/26,7,Class 4,沙田,Turf,研究院校友讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,你知我寶(L132),L132,布文,姚本輝,10,Outside,10+,130,Med-Heavy (127-130),1130,7.5,Contender (6-10),11,0,0
2026-03-29,2026-03,25/26,7,Class 4,沙田,Turf,研究院校友讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,皇者威楓(L158),L158,田泰安,葉楚航,2,Inside,1-3,130,Med-Heavy (127-130),1122,13.0,Mid (10-20),9,0,0
2026-03-29,2026-03,25/26,10,Class 3,沙田,Turf,伍宜孫校友讓賽,第三班 - 1200米 - (80-60),1200,13,med12-13,紅運光輝(L030),L030,艾兆禮,蔡約翰,4,Inside,4-6,123,Medium (121-126),1027,7.2,Contender (6-10),5,0,0
2026-03-29,2026-03,25/26,10,Class 3,沙田,Turf,伍宜孫校友讓賽,第三班 - 1200米 - (80-60),1200,13,med12-13,龍虎精神(L116),L116,梁家俊,羅富全,10,Outside,10+,121,Medium (121-126),1129,73.0,Outsider (50+),13,0,0
2026-04-01,2026-04,25/26,6,Class 4,沙田,AWT,馬頭圍讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,鋁主角(L319),L319,楊明綸,大衛希斯,3,Inside,1-3,127,Med-Heavy (127-130),1175,20.0,Longshot (20-50),11,0,0
2026-04-06,2026-04,25/26,1,Class 4,沙田,Turf,盧吉讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,鸚姿威鵡(L063),L063,巫顯東,蘇偉賢,6,Middle,4-6,125,Medium (121-126),1045,137.0,Outsider (50+),14,0,0
2026-04-06,2026-04,25/26,1,Class 4,沙田,Turf,盧吉讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,領航多財(L101),L101,蔡明紹,鄭俊偉,3,Inside,1-3,127,Med-Heavy (127-130),1114,94.0,Outsider (50+),13,0,0
2026-04-06,2026-04,25/26,1,Class 4,沙田,Turf,盧吉讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,極速神影(L204),L204,袁幸堯,姚本輝,13,Outside,10+,117,Med-Light (116-120),1063,11.0,Mid (10-20),3,0,1
2026-04-06,2026-04,25/26,1,Class 4,沙田,Turf,盧吉讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,三代至醒(L207),L207,希威森,呂健威,9,Middle,7-9,127,Med-Heavy (127-130),1165,7.4,Contender (6-10),9,0,0
2026-04-06,2026-04,25/26,1,Class 4,沙田,Turf,盧吉讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,將傲(L277),L277,奧爾民,韋達,2,Inside,1-3,127,Med-Heavy (127-130),1084,36.0,Longshot (20-50),7,0,0
2026-04-06,2026-04,25/26,1,Class 4,沙田,Turf,盧吉讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,文明戰士(L287),L287,周俊樂,葉楚航,4,Inside,4-6,125,Medium (121-126),1179,12.0,Mid (10-20),11,0,0
2026-04-06,2026-04,25/26,1,Class 4,沙田,Turf,盧吉讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,天寶威威(L296),L296,田泰安,徐雨石,11,Outside,10+,127,Med-Heavy (127-130),1187,30.0,Longshot (20-50),6,0,0
2026-04-06,2026-04,25/26,4,Class 4,沙田,Turf,賓吉讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,風捲殘雲(K555),K555,梁家俊,廖康銘,9,Middle,7-9,127,Med-Heavy (127-130),1050,145.0,Outsider (50+),8,0,0
2026-04-06,2026-04,25/26,5,Class 4,沙田,Turf,貝璐讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,利高八斗(K542),K542,袁幸堯,姚本輝,3,Inside,1-3,118,Med-Light (116-120),1099,15.0,Mid (10-20),3,0,1
2026-04-06,2026-04,25/26,5,Class 4,沙田,Turf,貝璐讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,巴閉精(L040),L040,潘頓,呂健威,10,Outside,10+,128,Med-Heavy (127-130),1164,2.4,Hot Fav (<3),4,0,0
2026-04-06,2026-04,25/26,6,Class 3,沙田,Turf,百祿讓賽,第三班 - 1000米 - (80-60),1000,12,med12-13,智勝策略(L173),L173,田泰安,蘇偉賢,7,Middle,7-9,121,Medium (121-126),1073,106.0,Outsider (50+),10,0,0
2026-04-06,2026-04,25/26,6,Class 3,沙田,Turf,百祿讓賽,第三班 - 1000米 - (80-60),1000,12,med12-13,多威心得(L305),L305,班德禮,大衛希斯,1,Inside,1-3,130,Med-Heavy (127-130),987,74.0,Outsider (50+),11,0,0
2026-04-08,2026-04,25/26,3,Class 4,跑馬地,Turf,嘉咸讓賽,第四班 - 1000米 - (60-40),1000,12,med12-13,財將(L234),L234,鍾易禮,告東尼,7,Middle,7-9,125,Medium (121-126),1155,5.2,Fav (3-6),1,1,1
2026-04-08,2026-04,25/26,3,Class 4,跑馬地,Turf,嘉咸讓賽,第四班 - 1000米 - (60-40),1000,12,med12-13,美麗登場(L260),L260,潘頓,羅富全,8,Middle,7-9,127,Med-Heavy (127-130),1178,6.4,Contender (6-10),2,0,1
2026-04-08,2026-04,25/26,7,Class 3,跑馬地,Turf,己連拿利讓賽,第三班 - 1650米 - (80-60),1650,12,med12-13,妙算強人(K577),K577,鍾易禮,桂福特,3,Inside,1-3,116,Med-Light (116-120),1144,85.0,Outsider (50+),12,0,0
2026-04-08,2026-04,25/26,9,Class 3,跑馬地,Turf,安蘭讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,威力飛騰(L247),L247,潘明輝,蘇偉賢,1,Inside,1-3,122,Medium (121-126),1174,88.0,Outsider (50+),12,0,0
2026-04-12,2026-04,25/26,1,Griffin,沙田,Turf,寶靈平磅賽,新馬賽 - 1000米,1000,6,small<=11,嘉應感恩(L114),L114,梁家俊,巫偉傑,2,Inside,1-3,126,Medium (121-126),1014,16.0,Mid (10-20),6,0,0
2026-04-12,2026-04,25/26,1,Griffin,沙田,Turf,寶靈平磅賽,新馬賽 - 1000米,1000,6,small<=11,通情達理(L183),L183,潘頓,葉楚航,4,Middle,4-6,126,Medium (121-126),1061,2.2,Hot Fav (<3),1,1,1
2026-04-12,2026-04,25/26,1,Griffin,沙田,Turf,寶靈平磅賽,新馬賽 - 1000米,1000,6,small<=11,銀騎士(L236),L236,希威森,韋達,3,Middle,1-3,126,Medium (121-126),1102,12.0,Mid (10-20),4,0,0
2026-04-12,2026-04,25/26,1,Griffin,沙田,Turf,寶靈平磅賽,新馬賽 - 1000米,1000,6,small<=11,雙劍合璧(L290),L290,班德禮,大衛希斯,6,Outside,4-6,121,Medium (121-126),1020,4.0,Fav (3-6),2,0,1
2026-04-12,2026-04,25/26,1,Griffin,沙田,Turf,寶靈平磅賽,新馬賽 - 1000米,1000,6,small<=11,精英奪冠(L295),L295,楊明綸,大衛希斯,1,Inside,1-3,121,Medium (121-126),1125,2.9,Hot Fav (<3),3,0,1
2026-04-12,2026-04,25/26,1,Griffin,沙田,Turf,寶靈平磅賽,新馬賽 - 1000米,1000,6,small<=11,盛世英雄(L348),L348,田泰安,大衛希斯,5,Outside,4-6,121,Medium (121-126),906,23.0,Longshot (20-50),5,0,0
2026-04-12,2026-04,25/26,4,Class 4,沙田,Turf,覺士讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,大輝煌(K205),K205,周俊樂,羅富全,12,Outside,10+,125,Medium (121-126),1218,76.0,Outsider (50+),6,0,0
2026-04-12,2026-04,25/26,5,Class 4,沙田,Turf,赫德讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,輝灑自如(L281),L281,袁幸堯,姚本輝,2,Inside,1-3,117,Med-Light (116-120),1046,8.6,Contender (6-10),1,1,1
2026-04-12,2026-04,25/26,6,Class 4,沙田,Turf,赫德讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,笑必勝(L274),L274,艾道拿,黎昭昇,4,Inside,4-6,127,Med-Heavy (127-130),1068,13.0,Mid (10-20),6,0,0
2026-04-12,2026-04,25/26,7,Class 4,沙田,Turf,九龍木球會百週年紀念盃（讓賽）,第四班 - 1400米 - (60-40),1400,14,large14+,總統輝煌(L241),L241,希威森,沈集成,4,Inside,4-6,127,Med-Heavy (127-130),1111,74.0,Outsider (50+),11,0,0
2026-04-12,2026-04,25/26,9,Class 3,沙田,Turf,佐敦讓賽,第三班 - 1400米 - (80-60),1400,12,med12-13,重情重義(L311),L311,袁幸堯,姚本輝,12,Outside,10+,113,Light (<=115),1022,17.0,Mid (10-20),1,1,1
2026-04-12,2026-04,25/26,10,Class 3,沙田,Turf,白加士讓賽,第三班 - 1200米 - (80-60),1200,11,small<=11,量子力奇(L268),L268,潘頓,廖康銘,6,Middle,4-6,122,Medium (121-126),1265,2.4,Hot Fav (<3),9,0,0
2026-04-12,2026-04,25/26,10,Class 3,沙田,Turf,白加士讓賽,第三班 - 1200米 - (80-60),1200,11,small<=11,煌上(L301),L301,艾道拿,大衛希斯,7,Middle,7-9,121,Medium (121-126),1173,29.0,Longshot (20-50),1,1,1
2026-04-19,2026-04,25/26,3,Class 4,沙田,Turf,促進全民健康1000米讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,一舖掂晒(L105),L105,田泰安,巫偉傑,9,Middle,7-9,127,Med-Heavy (127-130),1169,69.0,Outsider (50+),5,0,0
2026-04-19,2026-04,25/26,3,Class 4,沙田,Turf,促進全民健康1000米讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,支付之父(L159),L159,艾道拿,葉楚航,14,Outside,10+,127,Med-Heavy (127-130),1111,16.0,Mid (10-20),2,0,1
2026-04-19,2026-04,25/26,4,Class 4,沙田,Turf,成就多元人才1400米讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,爽飆王子(L256),L256,奧爾民,賀賢,9,Middle,7-9,127,Med-Heavy (127-130),1075,131.0,Outsider (50+),5,0,0
2026-04-19,2026-04,25/26,10,Class 3,沙田,Turf,盡展所長・創造改變1200米讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,小磁怪(K549),K549,田泰安,巫偉傑,3,Inside,1-3,121,Medium (121-126),1249,70.0,Outsider (50+),10,0,0
2026-04-19,2026-04,25/26,11,Class 2,沙田,Turf,促進社會公平共融1800米讓賽,第二班 - 1800米 - (100-75),1800,14,large14+,海上大軍(L187),L187,田泰安,蔡約翰,8,Middle,7-9,115,Light (<=115),977,15.0,Mid (10-20),1,1,1
2026-04-22,2026-04,25/26,7,Class 3,跑馬地,Turf,家樂花讓賽,第三班 - 1000米 - (80-60),1000,12,med12-13,友駿同心(L214),L214,田泰安,蘇偉賢,1,Inside,1-3,121,Medium (121-126),1149,20.0,Longshot (20-50),11,0,0
2026-04-22,2026-04,25/26,9,Class 3,跑馬地,Turf,洛神花讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,御登(L077),L077,鍾易禮,告東尼,10,Outside,10+,120,Med-Light (116-120),1082,62.0,Outsider (50+),12,0,0
2026-04-26,2026-04,25/26,1,Class 4,沙田,Turf,富衛保險永強讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,高明豐勝(L128),L128,何澤堯,葉楚航,11,Outside,10+,126,Medium (121-126),1235,96.0,Outsider (50+),12,0,0
2026-04-26,2026-04,25/26,1,Class 4,沙田,Turf,富衛保險永強讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,彪形勇將(L178),L178,奧爾民,蘇偉賢,12,Outside,10+,126,Medium (121-126),1132,55.0,Outsider (50+),6,0,0
2026-04-26,2026-04,25/26,1,Class 4,沙田,Turf,富衛保險永強讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,星光大道(L194),L194,袁幸堯,韋達,7,Middle,7-9,116,Med-Light (116-120),1067,16.0,Mid (10-20),3,0,1
2026-04-26,2026-04,25/26,3,Class 4,沙田,Turf,富衛保險中國工商銀行（亞洲）讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,領駿輝煌(L265),L265,周俊樂,文家良,6,Middle,4-6,123,Medium (121-126),1173,51.0,Outsider (50+),10,0,0
2026-04-26,2026-04,25/26,3,Class 4,沙田,Turf,富衛保險中國工商銀行（亞洲）讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,幸福約定(L266),L266,麥道朗,大衛希斯,5,Middle,4-6,125,Medium (121-126),1089,10.0,Mid (10-20),4,0,0
2026-04-26,2026-04,25/26,3,Class 4,沙田,Turf,富衛保險中國工商銀行（亞洲）讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,大勇勝(L331),L331,希威森,沈集成,4,Inside,4-6,125,Medium (121-126),1108,30.0,Longshot (20-50),11,0,0
2026-04-26,2026-04,25/26,4,Class 4,沙田,Turf,富衛保險交通銀行讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,綠色鐵驥(L255),L255,金誠剛,伍鵬志,9,Middle,7-9,127,Med-Heavy (127-130),1134,56.0,Outsider (50+),12,0,0
2026-04-26,2026-04,25/26,5,Group 1,沙田,Turf,主席短途獎,一級賽 - 1200米,1200,8,small<=11,北美勇族(L917),L917,莫艾誠,岳品賢,4,Middle,4-6,126,Medium (121-126),1038,367.0,Outsider (50+),5,0,0
2026-04-26,2026-04,25/26,7,Group 1,沙田,Turf,富衛保險冠軍一哩賽,一級賽 - 1600米,1600,14,large14+,一束芳花(L918),L918,莫雷拉,武井亮,7,Middle,7-9,126,Medium (121-126),1173,29.0,Longshot (20-50),12,0,0
2026-04-26,2026-04,25/26,9,Group 1,沙田,Turf,富衛保險女皇盃,一級賽 - 2000米,2000,8,small<=11,蒙面舞會(L919),L919,李慕華,手塚貴久,6,Outside,4-6,126,Medium (121-126),1045,5.6,Fav (3-6),2,0,1
2026-04-26,2026-04,25/26,9,Group 1,沙田,Turf,富衛保險女皇盃,一級賽 - 2000米,2000,8,small<=11,御冠軍(L920),L920,莫艾誠,伯特,1,Inside,1-3,126,Medium (121-126),1036,17.0,Mid (10-20),4,0,0
2026-04-26,2026-04,25/26,9,Group 1,沙田,Turf,富衛保險女皇盃,一級賽 - 2000米,2000,8,small<=11,神之禮(L922),L922,高力德,杉山晴紀,8,Outside,7-9,126,Medium (121-126),1038,101.0,Outsider (50+),5,0,0
2026-04-26,2026-04,25/26,9,Group 1,沙田,Turf,富衛保險女皇盃,一級賽 - 2000米,2000,8,small<=11,六月豪取(L924),L924,莫雷拉,武英智,7,Outside,7-9,126,Medium (121-126),1098,35.0,Longshot (20-50),8,0,0
2026-04-29,2026-04,25/26,2,Class 4,跑馬地,Turf,永川讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,君至酷(L008),L008,楊明綸,呂健威,12,Outside,10+,128,Med-Heavy (127-130),1135,80.0,Outsider (50+),11,0,0
2026-05-03,2026-05,25/26,2,Class 4,沙田,Turf,馬主驕傲1200米讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,越駿聯歡(L202),L202,艾道拿,黎昭昇,10,Outside,10+,130,Med-Heavy (127-130),1123,44.0,Longshot (20-50),6,0,0
2026-05-03,2026-05,25/26,2,Class 4,沙田,Turf,馬主驕傲1200米讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,潮州高球(L216),L216,班德禮,羅富全,2,Inside,1-3,130,Med-Heavy (127-130),1152,9.2,Contender (6-10),12,0,0
2026-05-03,2026-05,25/26,2,Class 4,沙田,Turf,馬主驕傲1200米讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,明德輝煌(L298),L298,潘明輝,姚本輝,13,Outside,10+,130,Med-Heavy (127-130),1061,3.6,Fav (3-6),9,0,0
2026-05-03,2026-05,25/26,4,Class 4,沙田,Turf,THE HILLTOP IN THE VALLEY 1200米讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,愛心萬里(L165),L165,潘明輝,姚本輝,9,Middle,7-9,129,Med-Heavy (127-130),1140,81.0,Outsider (50+),8,0,0
2026-05-03,2026-05,25/26,4,Class 4,沙田,Turf,THE HILLTOP IN THE VALLEY 1200米讓賽,第四班 - 1200米 - (60-40),1200,14,large14+,手機錶能(L293),L293,布文,文家良,11,Outside,10+,129,Med-Heavy (127-130),1248,5.5,Fav (3-6),7,0,0
2026-05-03,2026-05,25/26,11,Class 3,沙田,Turf,北京會所1200米讓賽,第三班 - 1200米 - (80-60),1200,13,med12-13,川河煌駒(L081),L081,何澤堯,方嘉柏,4,Inside,4-6,120,Med-Light (116-120),1061,39.0,Longshot (20-50),9,0,0
2026-05-06,2026-05,25/26,5,Class 4,沙田,AWT,康乃馨讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,棉棉日上(L323),L323,潘頓,大衛希斯,9,Outside,7-9,128,Med-Heavy (127-130),1107,25.0,Longshot (20-50),7,0,0
2026-05-06,2026-05,25/26,9,Class 3,沙田,AWT,海棠讓賽,第三班 - 1200米 - (85-60),1200,12,med12-13,高度評價(L316),L316,蔡明紹,巫偉傑,11,Outside,10+,115,Light (<=115),1074,54.0,Outsider (50+),12,0,0
2026-05-09,2026-05,25/26,1,Griffin,沙田,Turf,蝴蝶灣平磅賽,新馬賽 - 1000米,1000,10,small<=11,鵲橋飛昇(L244),L244,奧爾民,賀賢,4,Middle,4-6,126,Medium (121-126),1127,49.0,Longshot (20-50),1,1,1
2026-05-09,2026-05,25/26,1,Griffin,沙田,Turf,蝴蝶灣平磅賽,新馬賽 - 1000米,1000,10,small<=11,全能勇士(L245),L245,潘頓,呂健威,3,Inside,1-3,126,Medium (121-126),936,6.3,Contender (6-10),5,0,0
2026-05-09,2026-05,25/26,1,Griffin,沙田,Turf,蝴蝶灣平磅賽,新馬賽 - 1000米,1000,10,small<=11,銳行星(L308),L308,莫雷拉,方嘉柏,5,Middle,4-6,126,Medium (121-126),1120,3.4,Fav (3-6),2,0,1
2026-05-09,2026-05,25/26,1,Griffin,沙田,Turf,蝴蝶灣平磅賽,新馬賽 - 1000米,1000,10,small<=11,永福(L317),L317,袁幸堯,姚本輝,8,Outside,7-9,111,Light (<=115),1097,10.0,Mid (10-20),3,0,1
2026-05-09,2026-05,25/26,1,Griffin,沙田,Turf,蝴蝶灣平磅賽,新馬賽 - 1000米,1000,10,small<=11,極歡欣(L345),L345,艾兆禮,廖康銘,1,Inside,1-3,121,Medium (121-126),1095,3.7,Fav (3-6),4,0,0
2026-05-09,2026-05,25/26,1,Griffin,沙田,Turf,蝴蝶灣平磅賽,新馬賽 - 1000米,1000,10,small<=11,紅悅舍(L355),L355,布文,韋達,6,Middle,4-6,126,Medium (121-126),1079,14.0,Mid (10-20),6,0,0
2026-05-09,2026-05,25/26,2,Class 4,沙田,Turf,屯門公眾騎術學校讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,澳華發發(K467),K467,布浩榮,賀賢,8,Middle,7-9,127,Med-Heavy (127-130),1221,41.0,Longshot (20-50),8,0,0
2026-05-09,2026-05,25/26,2,Class 4,沙田,Turf,屯門公眾騎術學校讓賽,第四班 - 1200米 - (60-40),1200,12,med12-13,烈進駒(L278),L278,潘頓,呂健威,7,Middle,7-9,127,Med-Heavy (127-130),1110,8.5,Contender (6-10),7,0,0
2026-05-09,2026-05,25/26,4,Class 4,沙田,Turf,鯉魚門公眾騎術學校讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,步風影(L179),L179,奧爾民,伍鵬志,13,Outside,10+,125,Medium (121-126),1167,4.4,Fav (3-6),7,0,0
2026-05-09,2026-05,25/26,4,Class 4,沙田,Turf,鯉魚門公眾騎術學校讓賽,第四班 - 1000米 - (60-40),1000,14,large14+,喜意(L197),L197,梁家俊,呂健威,3,Inside,1-3,125,Medium (121-126),1153,73.0,Outsider (50+),8,0,0
2026-05-09,2026-05,25/26,5,Class 4,沙田,Turf,香港傷健策騎協會盃（讓賽）,第四班 - 1200米 - (60-40),1200,12,med12-13,老鼠斑(L233),L233,周俊樂,沈集成,9,Outside,7-9,126,Medium (121-126),1042,13.0,Mid (10-20),2,0,1
2026-05-09,2026-05,25/26,6,Class 4,沙田,Turf,青山讓賽,第四班 - 1400米 - (60-40),1400,14,large14+,同樣世界(L329),L329,周俊樂,大衛希斯,8,Middle,7-9,127,Med-Heavy (127-130),1094,20.0,Longshot (20-50),5,0,0
2026-05-09,2026-05,25/26,8,Class 3,沙田,Turf,鯉魚門公園讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,㩒住贏(L310),L310,周俊樂,羅富全,6,Middle,4-6,119,Med-Light (116-120),1169,12.0,Mid (10-20),1,1,1
2026-05-09,2026-05,25/26,8,Class 3,沙田,Turf,鯉魚門公園讓賽,第三班 - 1200米 - (80-60),1200,12,med12-13,勁駿騰飛(L314),L314,楊明綸,蘇偉賢,7,Middle,7-9,119,Med-Light (116-120),1115,46.0,Longshot (20-50),4,0,0
2026-05-09,2026-05,25/26,9,Class 3,沙田,Turf,薄扶林郊野公園讓賽,第三班 - 1000米 - (80-60),1000,14,large14+,表廠傳奇(L313),L313,田泰安,徐雨石,11,Outside,10+,122,Medium (121-126),1212,24.0,Longshot (20-50),14,0,0
2026-05-09,2026-05,25/26,10,Class 3,沙田,Turf,薄扶林水塘讓賽,第三班 - 1600米 - (80-60),1600,14,large14+,千禧龍(L339),L339,布浩榮,沈集成,12,Outside,10+,124,Medium (121-126),1173,37.0,Longshot (20-50),13,0,0
