Jockey,Going,Wins,Starts,Places,WinRate
金誠剛,第三班 - 1600米 - (85-60),0,1,0,0.0
金誠剛,第三班 - 1650米 - (80-55),0,2,0,0.0
金誠剛,第三班 - 1650米 - (80-60),0,15,1,0.0
金誠剛,第三班 - 1650米 - (85-60),1,4,1,25.0
金誠剛,第三班 - 1800米 - (80-60),0,3,0,0.0
金誠剛,第三班 - 2000米 - (80-60),0,1,0,0.0
金誠剛,第三班 - 2000米 - (85-60),0,2,1,0.0
金誠剛,第三班（條件限制） - 1600米 - (85-60),0,1,0,0.0
金誠剛,第二班 - 1000米 - (105-80),0,1,0,0.0
金誠剛,第二班 - 1200米 - (100-80),0,3,1,0.0
金誠剛,第二班 - 1400米 - (100-75),0,1,0,0.0
金誠剛,第二班 - 1400米 - (100-80),0,1,0,0.0
金誠剛,第二班 - 1400米 - (105-80),0,3,0,0.0
金誠剛,第二班 - 1600米 - (105-80),0,1,0,0.0
金誠剛,第二班 - 1650米 - (100-75),0,1,0,0.0
金誠剛,第二班 - 1650米 - (100-80),0,1,0,0.0
金誠剛,第二班 - 1800米 - (100-75),0,1,0,0.0
金誠剛,第二班 - 2000米 - (95-70),0,1,1,0.0
金誠剛,第五班 - 1000米 - (40-0),0,2,1,0.0
金誠剛,第五班 - 1200米 - (40-0),2,21,6,9.5
金誠剛,第五班 - 1400米 - (40-0),0,13,1,0.0
金誠剛,第五班 - 1600米 - (40-0),0,3,1,0.0
金誠剛,第五班 - 1650米 - (40-0),1,11,2,9.1
金誠剛,第五班 - 1800米 - (40-0),0,10,3,0.0
金誠剛,第五班 - 2200米 - (40-0),0,4,1,0.0
金誠剛,第四班 - 1000米 - (60-40),1,16,1,6.2
金誠剛,第四班 - 1200米 - (60-40),5,87,15,5.7
金誠剛,第四班 - 1400米 - (60-40),0,50,7,0.0
金誠剛,第四班 - 1600米 - (60-40),0,14,7,0.0
金誠剛,第四班 - 1650米 - (60-40),3,29,9,10.3
金誠剛,第四班 - 1800米 - (60-40),0,9,2,0.0
金誠剛,第四班 - 2000米 - (60-40),0,3,1,0.0
金誠剛,第四班 - 2200米 - (60-40),0,1,0,0.0
金誠剛,第四班（條件限制） - 1200米 - (60-40),0,3,0,0.0
金誠剛,第四班（條件限制） - 1400米 - (60-40),0,1,0,0.0
鍾易禮,三級賽 - 1000米,0,1,0,0.0
鍾易禮,三級賽 - 1200米,0,1,0,0.0
鍾易禮,三級賽 - 1400米,0,1,0,0.0
鍾易禮,三級賽 - 1600米,0,1,0,0.0
鍾易禮,三級賽 - 1800米,0,1,0,0.0
鍾易禮,三級賽 - 2400米,0,1,0,0.0
鍾易禮,二級賽 - 1200米,0,1,0,0.0
鍾易禮,二級賽 - 1600米,0,3,0,0.0
鍾易禮,第一班 - 1200米 - (110-85),0,1,0,0.0
鍾易禮,第一班 - 1200米 - (80+),0,2,2,0.0
鍾易禮,第一班 - 1400米 - (85+),1,1,1,100.0
鍾易禮,第三班 - 1000米 - (80-55),0,2,0,0.0
鍾易禮,第三班 - 1000米 - (80-60),0,19,1,0.0
鍾易禮,第三班 - 1000米 - (85-60),0,3,0,0.0
鍾易禮,第三班 - 1200米 - (80-55),0,5,0,0.0
鍾易禮,第三班 - 1200米 - (80-60),5,85,15,5.9
鍾易禮,第三班 - 1200米 - (85-60),0,8,0,0.0
鍾易禮,第三班 - 1400米 - (80-60),3,39,4,7.7
鍾易禮,第三班 - 1400米 - (85-60),0,2,0,0.0
鍾易禮,第三班 - 1600米 - (80-60),0,15,1,0.0
鍾易禮,第三班 - 1600米 - (85-60),0,3,0,0.0
鍾易禮,第三班 - 1650米 - (80-55),0,1,0,0.0
鍾易禮,第三班 - 1650米 - (80-60),1,35,4,2.9
鍾易禮,第三班 - 1650米 - (85-60),2,6,2,33.3
鍾易禮,第三班 - 1800米 - (80-60),0,10,2,0.0
鍾易禮,第三班 - 1800米 - (85-60),0,2,0,0.0
鍾易禮,第三班 - 2000米 - (80-60),1,2,1,50.0
鍾易禮,第三班 - 2000米 - (85-60),0,4,1,0.0
鍾易禮,第三班（條件限制） - 1600米 - (85-60),0,1,0,0.0
鍾易禮,第二班 - 1000米 - (105-75),0,1,0,0.0
鍾易禮,第二班 - 1000米 - (105-80),0,1,0,0.0
鍾易禮,第二班 - 1200米 - (100-75),1,1,1,100.0
鍾易禮,第二班 - 1200米 - (100-80),0,12,1,0.0
鍾易禮,第二班 - 1200米 - (105-80),0,8,0,0.0
鍾易禮,第二班 - 1400米 - (100-75),0,2,0,0.0
鍾易禮,第二班 - 1400米 - (100-80),0,4,0,0.0
鍾易禮,第二班 - 1400米 - (105-80),1,8,2,12.5
鍾易禮,第二班 - 1400米 - (90-70),0,1,0,0.0
鍾易禮,第二班 - 1600米 - (105-75),0,1,1,0.0
鍾易禮,第二班 - 1600米 - (105-80),1,3,1,33.3
鍾易禮,第二班 - 1650米 - (100-75),0,3,1,0.0
鍾易禮,第二班 - 1650米 - (100-80),0,3,0,0.0
鍾易禮,第二班 - 1650米 - (105-80),0,1,0,0.0
鍾易禮,第二班 - 1800米 - (100-70),1,1,1,100.0
鍾易禮,第二班 - 1800米 - (100-75),0,2,0,0.0
鍾易禮,第二班 - 1800米 - (90-60),0,1,0,0.0
鍾易禮,第二班 - 2000米 - (95-70),0,1,0,0.0
鍾易禮,第五班 - 1000米 - (40-0),2,12,4,16.7
鍾易禮,第五班 - 1200米 - (40-0),1,30,7,3.3
鍾易禮,第五班 - 1400米 - (40-0),0,17,1,0.0
鍾易禮,第五班 - 1600米 - (40-0),2,11,3,18.2
鍾易禮,第五班 - 1650米 - (40-0),0,15,3,0.0
鍾易禮,第五班 - 1800米 - (40-0),0,16,2,0.0
鍾易禮,第五班 - 2000米 - (40-0),0,1,0,0.0
鍾易禮,第五班 - 2200米 - (40-0),0,5,0,0.0
鍾易禮,第四班 - 1000米 - (60-40),5,36,10,13.9
鍾易禮,第四班 - 1200米 - (60-40),4,142,17,2.8
鍾易禮,第四班 - 1400米 - (60-40),3,65,7,4.6
鍾易禮,第四班 - 1600米 - (60-40),0,14,2,0.0
鍾易禮,第四班 - 1650米 - (60-40),5,71,14,7.0
鍾易禮,第四班 - 1800米 - (60-35),0,1,0,0.0
鍾易禮,第四班 - 1800米 - (60-40),0,14,3,0.0
鍾易禮,第四班 - 2000米 - (60-40),0,1,0,0.0
鍾易禮,第四班 - 2200米 - (60-35),0,3,0,0.0
鍾易禮,第四班（條件限制） - 1200米 - (60-40),0,5,1,0.0
鍾易禮,第四班（條件限制） - 1400米 - (60-40),0,2,0,0.0
陳嘉熙,第三班 - 1200米 - (80-60),0,2,0,0.0
陳嘉熙,第三班 - 1650米 - (80-60),0,1,0,0.0
陳嘉熙,第二班 - 1200米 - (105-80),0,1,0,0.0
陳嘉熙,第五班 - 1200米 - (40-0),0,2,0,0.0
陳嘉熙,第五班 - 1400米 - (40-0),0,1,0,0.0
陳嘉熙,第五班 - 1650米 - (40-0),0,1,0,0.0
陳嘉熙,第五班 - 1800米 - (40-0),0,1,0,0.0
陳嘉熙,第四班 - 1000米 - (60-40),0,2,1,0.0
陳嘉熙,第四班 - 1200米 - (60-40),1,6,3,16.7
陳嘉熙,第四班 - 1400米 - (60-40),0,1,0,0.0
霍宏聲,一級賽 - 1200米,0,3,0,0.0
霍宏聲,一級賽 - 1400米,0,1,0,0.0
霍宏聲,一級賽 - 1600米,0,2,0,0.0
霍宏聲,一級賽 - 2000米,0,1,0,0.0
霍宏聲,一級賽 - 2400米,0,1,0,0.0
霍宏聲,三級賽 - 1200米,0,1,0,0.0
霍宏聲,三級賽 - 1400米,1,1,1,100.0
霍宏聲,三級賽 - 1600米,0,1,1,0.0
霍宏聲,三級賽 - 1800米,0,3,0,0.0
霍宏聲,二級賽 - 1200米,0,4,1,0.0
霍宏聲,二級賽 - 1600米,0,1,0,0.0
霍宏聲,二級賽 - 2000米,0,2,1,0.0
霍宏聲,四歲 - 1600米,1,2,1,50.0
霍宏聲,四歲 - 1800米,0,2,1,0.0
霍宏聲,四歲 - 2000米,0,2,1,0.0
霍宏聲,新馬賽 - 1000米,0,1,0,0.0
霍宏聲,新馬賽 - 1200米,0,2,0,0.0
霍宏聲,第一班 - 1200米 - (110-85),1,1,1,100.0
霍宏聲,第一班 - 1200米 - (85+),1,1,1,100.0
霍宏聲,第一班 - 1400米 - (85+),0,1,0,0.0
霍宏聲,第一班 - 1600米 - (85+),0,1,0,0.0
霍宏聲,第一班 - 1650米 - (110-85),0,1,0,0.0
霍宏聲,第三班 - 1000米 - (80-55),0,1,1,0.0
霍宏聲,第三班 - 1000米 - (80-60),0,21,6,0.0
霍宏聲,第三班 - 1000米 - (85-60),0,3,2,0.0
霍宏聲,第三班 - 1200米 - (80-55),0,5,3,0.0
霍宏聲,第三班 - 1200米 - (80-60),6,77,19,7.8
霍宏聲,第三班 - 1200米 - (85-60),0,4,1,0.0
霍宏聲,第三班 - 1400米 - (80-60),5,34,9,14.7
霍宏聲,第三班 - 1400米 - (85-60),0,2,1,0.0
霍宏聲,第三班 - 1600米 - (80-60),1,15,4,6.7
霍宏聲,第三班 - 1600米 - (85-60),0,2,1,0.0
霍宏聲,第三班 - 1650米 - (80-55),0,3,2,0.0
霍宏聲,第三班 - 1650米 - (80-60),2,32,9,6.2
霍宏聲,第三班 - 1650米 - (85-60),0,2,0,0.0
霍宏聲,第三班 - 1800米 - (80-60),0,9,3,0.0
霍宏聲,第三班 - 1800米 - (85-60),0,4,0,0.0
霍宏聲,第三班 - 2000米 - (85-60),0,1,0,0.0
霍宏聲,第三班 - 2200米 - (80-60),0,1,0,0.0
霍宏聲,第三班 - 2200米 - (85-60),0,1,0,0.0
霍宏聲,第三班（條件限制） - 1600米 - (85-60),0,2,0,0.0
霍宏聲,第二班 - 1000米 - (100-75),1,2,1,50.0
霍宏聲,第二班 - 1000米 - (105-75),1,1,1,100.0
霍宏聲,第二班 - 1200米 - (100-80),0,10,1,0.0
霍宏聲,第二班 - 1200米 - (105-80),0,5,2,0.0
霍宏聲,第二班 - 1400米 - (100-80),0,2,0,0.0
霍宏聲,第二班 - 1400米 - (105-80),0,3,0,0.0
霍宏聲,第二班 - 1600米 - (100-75),0,1,1,0.0
霍宏聲,第二班 - 1600米 - (100-80),0,3,1,0.0
霍宏聲,第二班 - 1650米 - (100-75),0,2,0,0.0
霍宏聲,第二班 - 1650米 - (100-80),1,3,1,33.3
霍宏聲,第二班 - 1800米 - (100-75),0,1,1,0.0
霍宏聲,第二班 - 1800米 - (100-80),0,1,0,0.0
霍宏聲,第二班 - 1800米 - (90-60),0,1,0,0.0
霍宏聲,第二班 - 2000米 - (100-75),0,1,0,0.0
霍宏聲,第五班 - 1000米 - (40-0),1,17,6,5.9
霍宏聲,第五班 - 1200米 - (40-0),7,37,10,18.9
霍宏聲,第五班 - 1400米 - (40-0),1,23,6,4.3
霍宏聲,第五班 - 1600米 - (40-0),0,8,1,0.0
霍宏聲,第五班 - 1650米 - (40-0),5,22,9,22.7
霍宏聲,第五班 - 1800米 - (40-0),4,11,4,36.4
霍宏聲,第五班 - 2000米 - (40-0),0,1,0,0.0
霍宏聲,第五班 - 2200米 - (40-0),0,1,0,0.0
霍宏聲,第四班 - 1000米 - (60-40),4,35,7,11.4
霍宏聲,第四班 - 1200米 - (60-40),19,199,40,9.5
霍宏聲,第四班 - 1400米 - (60-40),7,73,15,9.6
霍宏聲,第四班 - 1600米 - (60-40),1,22,3,4.5
霍宏聲,第四班 - 1650米 - (60-40),6,65,18,9.2
霍宏聲,第四班 - 1800米 - (60-40),0,22,2,0.0
霍宏聲,第四班 - 2000米 - (60-40),0,5,0,0.0
霍宏聲,第四班 - 2200米 - (60-40),0,2,0,0.0
霍宏聲,第四班（條件限制） - 1200米 - (60-40),2,4,2,50.0
霍宏聲,第四班（條件限制） - 1400米 - (60-40),0,1,0,0.0
韋紀力,一級賽 - 1200米,0,3,0,0.0
韋紀力,一級賽 - 1600米,0,3,1,0.0
韋紀力,一級賽 - 2000米,0,2,0,0.0
韋紀力,一級賽 - 2400米,0,2,1,0.0
韋紀力,四歲 - 1800米,0,1,0,0.0
韋紀力,四歲 - 2000米,1,1,1,100.0
韋紀力,第三班 - 1200米 - (80-60),0,2,1,0.0
韋紀力,第三班 - 1400米 - (80-60),1,6,2,16.7
韋紀力,第三班 - 1600米 - (80-60),0,2,2,0.0
韋紀力,第三班 - 1650米 - (85-60),0,1,0,0.0
韋紀力,第三班 - 1800米 - (80-60),0,1,0,0.0
韋紀力,第三班 - 2000米 - (80-60),0,1,0,0.0
韋紀力,第二班 - 1400米 - (100-80),0,1,0,0.0
韋紀力,第二班 - 1400米 - (105-80),1,3,2,33.3
韋紀力,第二班 - 2000米 - (95-70),0,1,0,0.0
韋紀力,第五班 - 1200米 - (40-0),0,1,0,0.0
韋紀力,第四班 - 1200米 - (60-40),0,2,0,0.0
韋紀力,第四班 - 1400米 - (60-40),1,3,2,33.3
韋紀力,第四班 - 1600米 - (60-40),0,2,0,0.0
馬昆,一級賽 - 1600米,0,1,0,0.0
馬昆,一級賽 - 2400米,0,2,1,0.0
馬昆,四歲 - 1800米,0,1,0,0.0
馬昆,第三班 - 1200米 - (85-60),1,1,1,100.0
馬昆,第三班 - 1600米 - (80-60),0,1,0,0.0
馬昆,第三班 - 1650米 - (80-60),1,1,1,100.0
馬昆,第三班 - 1800米 - (80-60),0,1,0,0.0
馬昆,第三班 - 1800米 - (85-60),0,1,0,0.0
馬昆,第三班 - 2000米 - (80-60),0,1,0,0.0
馬昆,第二班 - 1600米 - (100-80),0,1,0,0.0
馬昆,第五班 - 1200米 - (40-0),0,2,0,0.0
馬昆,第四班 - 1000米 - (60-40),0,2,0,0.0
馬昆,第四班 - 1200米 - (60-40),0,7,0,0.0
馬昆,第四班 - 1400米 - (60-40),0,4,0,0.0
高力德,一級賽 - 2000米,0,1,0,0.0
麥文堅,一級賽 - 1400米,0,1,0,0.0
麥文堅,一級賽 - 1600米,0,1,0,0.0
麥文堅,一級賽 - 2000米,0,2,1,0.0
麥文堅,一級賽 - 2400米,0,1,0,0.0
麥文堅,三級賽 - 1800米,0,1,0,0.0
麥文堅,四歲 - 1600米,0,1,0,0.0
麥文堅,四歲 - 1800米,0,1,1,0.0
麥文堅,四歲 - 2000米,0,1,0,0.0
麥文堅,第一班 - 1200米 - (85+),0,1,0,0.0
麥文堅,第三班 - 1200米 - (80-55),1,2,1,50.0
麥文堅,第三班 - 1200米 - (80-60),1,19,4,5.3
麥文堅,第三班 - 1200米 - (85-60),1,3,1,33.3
麥文堅,第三班 - 1400米 - (80-60),1,6,2,16.7
麥文堅,第三班 - 1400米 - (85-60),0,1,0,0.0
麥文堅,第三班 - 1600米 - (80-60),0,2,0,0.0
麥文堅,第三班 - 1600米 - (85-60),0,2,0,0.0
麥文堅,第三班 - 1650米 - (80-60),2,5,2,40.0
麥文堅,第三班 - 1650米 - (85-60),0,2,1,0.0
麥文堅,第三班 - 1800米 - (80-60),0,2,0,0.0
麥文堅,第三班 - 1800米 - (85-60),0,2,1,0.0
麥文堅,第三班 - 2000米 - (85-60),0,2,0,0.0
麥文堅,第三班（條件限制） - 1600米 - (85-60),0,1,0,0.0
麥文堅,第二班 - 1400米 - (105-80),0,1,0,0.0
麥文堅,第二班 - 1600米 - (105-80),0,1,0,0.0
麥文堅,第五班 - 1000米 - (40-0),0,2,0,0.0
麥文堅,第五班 - 1200米 - (40-0),0,6,1,0.0
麥文堅,第五班 - 1400米 - (40-0),0,3,1,0.0
麥文堅,第五班 - 1650米 - (40-0),0,4,0,0.0
麥文堅,第五班 - 1800米 - (40-0),0,3,0,0.0
麥文堅,第五班 - 2000米 - (40-0),0,1,0,0.0
麥文堅,第五班 - 2200米 - (40-0),0,1,0,0.0
麥文堅,第四班 - 1000米 - (60-40),1,4,2,25.0
麥文堅,第四班 - 1200米 - (60-40),0,25,4,0.0
麥文堅,第四班 - 1400米 - (60-40),1,13,3,7.7
麥文堅,第四班 - 1600米 - (60-40),2,6,2,33.3
麥文堅,第四班 - 1650米 - (60-40),0,8,2,0.0
麥文堅,第四班 - 1800米 - (60-40),0,3,0,0.0
麥文堅,第四班 - 2000米 - (60-40),0,1,1,0.0
麥文堅,第四班 - 2200米 - (60-40),0,1,1,0.0
麥當能,第三班 - 1000米 - (80-60),0,1,0,0.0
麥當能,第三班 - 1200米 - (80-60),0,2,0,0.0
麥當能,第三班 - 1400米 - (80-60),0,5,0,0.0
麥當能,第三班 - 1600米 - (80-60),0,1,0,0.0
麥當能,第三班 - 1650米 - (85-60),0,2,0,0.0
麥當能,第三班 - 1800米 - (80-60),0,1,0,0.0
麥當能,第三班 - 1800米 - (85-60),0,1,1,0.0
麥當能,第三班 - 2200米 - (85-60),0,1,0,0.0
麥當能,第二班 - 1800米 - (100-75),0,1,0,0.0
麥當能,第五班 - 1400米 - (40-0),0,1,0,0.0
麥當能,第五班 - 1800米 - (40-0),0,1,0,0.0
麥當能,第五班 - 2200米 - (40-0),1,1,1,100.0
麥當能,第四班 - 1000米 - (60-40),0,1,0,0.0
麥當能,第四班 - 1200米 - (60-40),0,3,0,0.0
麥當能,第四班 - 1400米 - (60-40),0,5,0,0.0
麥當能,第四班 - 1600米 - (60-40),0,2,0,0.0
麥當能,第四班 - 1650米 - (60-40),0,4,0,0.0
麥當能,第四班 - 2000米 - (60-40),0,1,0,0.0
麥當能,第四班 - 2200米 - (60-40),0,1,0,0.0
麥道朗,一級賽 - 1200米,0,6,3,0.0
麥道朗,一級賽 - 1600米,3,6,4,50.0
麥道朗,一級賽 - 2000米,5,6,6,83.3
麥道朗,一級賽 - 2400米,1,3,1,33.3
麥道朗,二級賽 - 1200米,0,2,2,0.0
麥道朗,二級賽 - 1600米,2,2,2,100.0
麥道朗,二級賽 - 2000米,2,2,2,100.0
麥道朗,四歲 - 1600米,0,1,1,0.0
麥道朗,四歲 - 1800米,0,2,0,0.0
麥道朗,第一班 - 1400米 - (110-85),0,1,1,0.0
麥道朗,第三班 - 1000米 - (80-60),0,4,1,0.0
麥道朗,第三班 - 1000米 - (85-60),0,1,0,0.0
麥道朗,第三班 - 1200米 - (80-60),7,22,13,31.8
麥道朗,第三班 - 1200米 - (85-60),1,1,1,100.0
麥道朗,第三班 - 1400米 - (80-60),2,15,5,13.3
麥道朗,第三班 - 1600米 - (80-60),1,5,1,20.0
麥道朗,第三班 - 1600米 - (85-60),0,1,1,0.0
麥道朗,第三班 - 1650米 - (80-60),1,7,2,14.3
麥道朗,第三班 - 1800米 - (80-60),1,5,2,20.0
麥道朗,第三班 - 2000米 - (80-60),0,2,1,0.0
麥道朗,第三班 - 2000米 - (85-60),0,1,0,0.0
麥道朗,第二班 - 1000米 - (105-80),0,1,0,0.0
麥道朗,第二班 - 1000米 - (90-65),0,1,1,0.0
麥道朗,第二班 - 1200米 - (100-80),0,5,1,0.0
麥道朗,第二班 - 1400米 - (105-80),0,1,0,0.0
麥道朗,第二班 - 1600米 - (105-80),0,1,0,0.0
麥道朗,第二班 - 1650米 - (100-80),0,1,0,0.0
麥道朗,第二班 - 1800米 - (100-80),1,2,1,50.0
麥道朗,第二班 - 2000米 - (95-70),0,1,0,0.0
麥道朗,第五班 - 1000米 - (40-0),0,3,1,0.0
麥道朗,第五班 - 1200米 - (40-0),1,9,3,11.1
麥道朗,第五班 - 1400米 - (40-0),0,4,1,0.0
麥道朗,第五班 - 1600米 - (40-0),0,1,0,0.0
麥道朗,第五班 - 1650米 - (40-0),0,5,0,0.0
麥道朗,第五班 - 1800米 - (40-0),0,3,0,0.0
麥道朗,第五班 - 2200米 - (40-0),0,2,1,0.0
麥道朗,第四班 - 1000米 - (60-40),2,8,3,25.0
麥道朗,第四班 - 1200米 - (60-40),6,37,17,16.2
麥道朗,第四班 - 1400米 - (60-40),3,18,9,16.7
麥道朗,第四班 - 1600米 - (60-40),1,6,3,16.7
麥道朗,第四班 - 1650米 - (60-40),1,14,3,7.1
麥道朗,第四班 - 1800米 - (60-35),0,1,0,0.0
麥道朗,第四班 - 1800米 - (60-40),1,4,1,25.0
麥道朗,第四班 - 2000米 - (60-40),0,2,1,0.0
麥道朗,第四班 - 2200米 - (60-40),1,2,1,50.0
麥道朗,第四班（條件限制） - 1200米 - (60-40),0,1,1,0.0
黃寶妮,第一班 - 1200米 - (80+),0,1,0,0.0
黃寶妮,第一班 - 1200米 - (85+),0,1,0,0.0
黃寶妮,第一班 - 1400米 - (85+),0,1,0,0.0
黃寶妮,第三班 - 1000米 - (80-60),1,16,5,6.2
黃寶妮,第三班 - 1000米 - (85-60),0,1,0,0.0
黃寶妮,第三班 - 1200米 - (80-60),3,35,3,8.6
黃寶妮,第三班 - 1200米 - (85-60),0,7,1,0.0
黃寶妮,第三班 - 1400米 - (80-60),0,16,0,0.0
黃寶妮,第三班 - 1600米 - (80-60),0,4,0,0.0
黃寶妮,第三班 - 1600米 - (85-60),0,2,0,0.0
黃寶妮,第三班 - 1650米 - (80-55),0,1,0,0.0
黃寶妮,第三班 - 1650米 - (80-60),0,5,0,0.0
黃寶妮,第三班 - 1650米 - (85-60),1,6,1,16.7
黃寶妮,第三班 - 1800米 - (80-60),0,2,0,0.0
黃寶妮,第三班 - 2000米 - (80-60),0,2,0,0.0
黃寶妮,第三班 - 2000米 - (85-60),0,1,0,0.0
黃寶妮,第二班 - 1000米 - (105-75),0,1,1,0.0
黃寶妮,第二班 - 1000米 - (90-65),0,1,0,0.0
黃寶妮,第二班 - 1200米 - (100-80),0,6,0,0.0
黃寶妮,第二班 - 1200米 - (105-80),0,3,0,0.0
黃寶妮,第二班 - 1400米 - (100-75),0,1,0,0.0
黃寶妮,第二班 - 1400米 - (100-80),0,2,0,0.0
黃寶妮,第二班 - 1400米 - (105-80),0,4,0,0.0
黃寶妮,第二班 - 1600米 - (100-80),0,1,0,0.0
黃寶妮,第二班 - 1600米 - (105-75),1,1,1,100.0
黃寶妮,第二班 - 1600米 - (105-80),0,1,0,0.0
黃寶妮,第二班 - 1650米 - (100-75),0,1,0,0.0
黃寶妮,第五班 - 1000米 - (40-0),0,2,1,0.0
黃寶妮,第五班 - 1200米 - (40-0),5,18,9,27.8
黃寶妮,第五班 - 1400米 - (40-0),3,19,5,15.8
黃寶妮,第五班 - 1600米 - (40-0),1,6,1,16.7
黃寶妮,第五班 - 1650米 - (40-0),1,8,2,12.5
黃寶妮,第五班 - 1800米 - (40-0),1,4,2,25.0
黃寶妮,第五班 - 2000米 - (40-0),0,1,0,0.0
黃寶妮,第四班 - 1000米 - (60-40),3,18,6,16.7
黃寶妮,第四班 - 1200米 - (60-40),8,81,19,9.9
黃寶妮,第四班 - 1400米 - (60-40),0,28,3,0.0
黃寶妮,第四班 - 1600米 - (60-40),0,8,1,0.0
黃寶妮,第四班 - 1650米 - (60-40),0,17,3,0.0
黃寶妮,第四班 - 1800米 - (60-40),0,7,0,0.0
黃寶妮,第四班 - 2000米 - (60-40),0,1,0,0.0
黃寶妮,第四班（條件限制） - 1200米 - (60-40),0,1,0,0.0
黃智弘,三級賽 - 1000米,0,2,0,0.0
黃智弘,三級賽 - 1800米,0,1,0,0.0
黃智弘,三級賽 - 2400米,0,1,0,0.0
黃智弘,二級賽 - 1200米,0,1,0,0.0
黃智弘,二級賽 - 1600米,0,1,0,0.0
黃智弘,第一班 - 1000米 - (110-80),0,1,1,0.0
黃智弘,第一班 - 1200米 - (85+),0,1,1,0.0
黃智弘,第一班 - 1650米 - (110-85),0,1,0,0.0
黃智弘,第三班 - 1000米 - (80-55),0,2,1,0.0
黃智弘,第三班 - 1000米 - (80-60),1,18,4,5.6
黃智弘,第三班 - 1000米 - (85-60),0,4,3,0.0
黃智弘,第三班 - 1200米 - (80-60),6,64,9,9.4
黃智弘,第三班 - 1200米 - (85-60),0,2,0,0.0
黃智弘,第三班 - 1400米 - (80-60),1,21,2,4.8
黃智弘,第三班 - 1400米 - (85-60),0,1,0,0.0
黃智弘,第三班 - 1600米 - (80-60),1,9,2,11.1
黃智弘,第三班 - 1650米 - (80-60),2,26,5,7.7
黃智弘,第三班 - 1650米 - (85-60),1,4,2,25.0
黃智弘,第三班 - 1800米 - (80-60),3,6,3,50.0
黃智弘,第三班 - 1800米 - (85-60),0,2,1,0.0
黃智弘,第三班 - 2000米 - (80-60),0,2,0,0.0
黃智弘,第三班 - 2000米 - (85-60),0,4,0,0.0
黃智弘,第二班 - 1200米 - (100-75),0,1,0,0.0
黃智弘,第二班 - 1200米 - (100-80),2,8,2,25.0
黃智弘,第二班 - 1200米 - (105-80),1,2,1,50.0
黃智弘,第二班 - 1400米 - (100-75),0,2,1,0.0
黃智弘,第二班 - 1400米 - (100-80),0,4,1,0.0
黃智弘,第二班 - 1400米 - (105-80),0,6,0,0.0
黃智弘,第二班 - 1600米 - (100-80),0,1,1,0.0
黃智弘,第二班 - 1600米 - (105-80),0,1,0,0.0
黃智弘,第二班 - 1650米 - (100-75),1,2,1,50.0
黃智弘,第二班 - 1650米 - (100-80),0,3,0,0.0
黃智弘,第二班 - 1650米 - (105-80),0,1,0,0.0
黃智弘,第二班 - 1800米 - (100-75),0,2,1,0.0
黃智弘,第二班 - 1800米 - (100-80),0,1,0,0.0
黃智弘,第五班 - 1000米 - (40-0),1,11,3,9.1
黃智弘,第五班 - 1200米 - (40-0),3,34,7,8.8
黃智弘,第五班 - 1400米 - (40-0),0,17,7,0.0
黃智弘,第五班 - 1600米 - (40-0),0,3,0,0.0
黃智弘,第五班 - 1650米 - (40-0),1,13,4,7.7
黃智弘,第五班 - 1800米 - (40-0),0,11,3,0.0
黃智弘,第五班 - 2200米 - (40-0),0,1,1,0.0
黃智弘,第四班 - 1000米 - (60-40),3,24,6,12.5
黃智弘,第四班 - 1200米 - (60-40),11,115,35,9.6
黃智弘,第四班 - 1400米 - (60-40),0,40,3,0.0
黃智弘,第四班 - 1600米 - (60-40),0,8,0,0.0
黃智弘,第四班 - 1650米 - (60-40),5,50,16,10.0
黃智弘,第四班 - 1800米 - (60-40),1,14,3,7.1
黃智弘,第四班 - 2000米 - (60-40),1,2,1,50.0
黃智弘,第四班 - 2200米 - (60-35),0,1,0,0.0
黃智弘,第四班（條件限制） - 1200米 - (60-40),0,1,0,0.0
黎應揚,一級賽 - 1200米,0,1,0,0.0
